Time,Locations
2010-07-28 10:52:49.910000,00:09:42:00:19:a7
2010-07-28 10:52:50.550000,00:09:42:00:19:a7
2010-07-28 10:52:51.190000,00:09:42:00:19:a7
2010-07-28 10:52:51.830000,00:09:42:00:19:a7
2010-07-28 10:52:52.470000,00:09:42:00:19:a7
2010-07-28 10:52:53.110000,00:09:42:00:19:a7
2010-07-28 10:52:53.750000,00:09:42:00:19:a7
2010-07-28 10:52:54.390000,00:09:42:00:19:a7
2010-07-28 10:52:55.030000,00:09:42:00:19:a7
2010-07-28 10:52:55.670000,00:09:42:00:19:a7
2010-07-28 10:52:56.310000,00:09:42:00:19:a7
2010-07-28 10:52:56.950000,00:09:42:00:19:a7
2010-07-28 10:52:57.590000,00:09:42:00:19:a7
2010-07-28 10:52:58.230000,00:09:42:00:19:a7
2010-07-28 10:52:58.870000,00:09:42:00:19:a7
2010-07-28 10:52:59.510000,00:09:42:00:19:a7
2010-07-28 10:53:00.150000,00:09:42:00:19:a7
2010-07-28 10:53:00.790000,00:09:42:00:19:a7
2010-07-28 10:53:01.430000,00:09:42:00:19:a7
2010-07-28 10:53:02.070000,00:09:42:00:19:a7
2010-07-28 10:53:02.710000,00:09:42:00:19:a7
2010-07-28 10:53:03.350000,00:09:42:00:19:a7
2010-07-28 10:53:03.990000,00:09:42:00:19:a7
2010-07-28 10:53:04.630000,00:09:42:00:19:a7
2010-07-28 10:53:05.270000,00:09:42:00:19:a7
2010-07-28 10:53:05.910000,00:09:42:00:19:a7
2010-07-28 10:53:06.550000,00:09:42:00:19:a7
2010-07-28 10:53:07.190000,00:09:42:00:19:a7
2010-07-28 10:53:07.830000,00:09:42:00:19:a7
2010-07-28 10:53:08.470000,00:09:42:00:19:a7
2010-07-28 10:53:09.110000,00:09:42:00:19:a7
2010-07-28 10:53:09.750000,00:09:42:00:19:a7
2010-07-28 10:53:10.390000,00:09:42:00:19:a7
2010-07-28 10:53:11.030000,00:09:42:00:19:a7
2010-07-28 10:53:11.670000,00:09:42:00:19:a7
2010-07-28 10:53:12.310000,00:09:42:00:19:a7
2010-07-28 10:53:12.950000,00:09:42:00:19:a7
2010-07-28 10:53:13.590000,00:09:42:00:19:a7
2010-07-28 10:53:14.230000,00:09:42:00:19:a7
2010-07-28 10:53:14.870000,00:09:42:00:19:a7
2010-07-28 10:53:15.510000,00:09:42:00:19:a7
2010-07-28 10:53:16.150000,00:09:42:00:19:a7
2010-07-28 10:53:16.790000,00:09:42:00:19:a7
2010-07-28 10:53:17.430000,00:09:42:00:19:a7
2010-07-28 10:53:18.070000,00:09:42:00:19:a7
2010-07-28 10:53:18.710000,00:09:42:00:19:a7
2010-07-28 10:53:19.350000,00:09:42:00:19:a7
2010-07-28 10:53:19.990000,00:09:42:00:19:a7
2010-07-28 10:53:20.630000,00:09:42:00:19:a7
2010-07-28 10:53:21.270000,00:09:42:00:19:a7
2010-07-28 10:53:21.910000,00:09:42:00:19:a7
2010-07-28 10:53:22.550000,00:09:42:00:19:a7
2010-07-28 10:53:23.190000,00:09:42:00:19:a7
2010-07-28 10:53:23.830000,00:09:42:00:19:a7
2010-07-28 10:53:24.470000,00:09:42:00:19:a7
2010-07-28 10:53:25.110000,00:09:42:00:19:a7
2010-07-28 10:53:25.750000,00:09:42:00:19:a7
2010-07-28 10:53:26.390000,00:09:42:00:19:a7
2010-07-28 10:53:27.030000,00:09:42:00:19:a7
2010-07-28 10:53:27.670000,00:09:42:00:19:a7
2010-07-28 10:53:28.310000,00:09:42:00:19:a7
2010-07-28 10:53:28.950000,00:09:42:00:19:a7
2010-07-28 10:53:29.590000,00:09:42:00:19:a7
2010-07-28 10:53:30.230000,00:09:42:00:19:a7
2010-07-28 10:53:30.870000,00:09:42:00:19:a7
2010-07-28 10:53:31.510000,00:09:42:00:19:a7
2010-07-28 10:53:32.150000,00:09:42:00:19:a7
2010-07-28 10:53:32.790000,00:09:42:00:19:a7
2010-07-28 10:53:33.430000,00:09:42:00:19:a7
2010-07-28 10:53:34.070000,00:09:42:00:19:a7
2010-07-28 10:53:34.710000,00:09:42:00:19:a7
2010-07-28 10:53:35.350000,00:09:42:00:19:a7
2010-07-28 10:53:35.990000,00:09:42:00:19:a7
2010-07-28 10:53:36.630000,00:09:42:00:19:a7
2010-07-28 10:53:37.270000,00:09:42:00:19:a7
2010-07-28 10:53:37.910000,00:09:42:00:19:a7
2010-07-28 10:53:38.550000,00:09:42:00:19:a7
2010-07-28 10:53:39.190000,00:09:42:00:19:a7
2010-07-28 10:53:39.830000,00:09:42:00:19:a7
2010-07-28 10:53:40.470000,00:09:42:00:19:a7
2010-07-28 10:53:41.110000,00:09:42:00:19:a7
2010-07-28 10:53:41.750000,00:09:42:00:19:a7
2010-07-28 10:53:42.390000,00:09:42:00:19:a7
2010-07-28 10:53:43.030000,00:09:42:00:19:a7
2010-07-28 10:53:43.670000,00:09:42:00:19:a7
2010-07-28 10:53:44.310000,00:09:42:00:19:a7
2010-07-28 10:53:44.950000,00:09:42:00:19:a7
2010-07-28 10:53:45.590000,00:09:42:00:19:a7
2010-07-28 10:53:46.230000,00:09:42:00:19:a7
2010-07-28 10:53:46.870000,00:09:42:00:19:a7
2010-07-28 10:53:47.510000,00:09:42:00:19:a7
2010-07-28 10:53:48.150000,00:09:42:00:19:a7
2010-07-28 10:53:48.790000,00:09:42:00:19:a7
2010-07-28 10:53:49.430000,00:09:42:00:19:a7
2010-07-28 10:53:50.070000,00:09:42:00:19:a7
2010-07-28 10:53:50.710000,00:09:42:00:19:a7
2010-07-28 10:53:51.660000,00:09:42:00:19:a7
2010-07-28 10:53:52.300000,00:09:42:00:19:a7
2010-07-28 10:53:52.940000,00:09:42:00:19:a7
2010-07-28 10:53:53.580000,00:09:42:00:19:a7
2010-07-28 10:53:54.220000,00:09:42:00:19:a7
2010-07-28 10:53:54.860000,00:09:42:00:19:a7
2010-07-28 10:53:55.500000,00:09:42:00:19:a7
2010-07-28 10:53:56.140000,00:09:42:00:19:a7
2010-07-28 10:53:56.780000,00:09:42:00:19:a7
2010-07-28 10:53:57.420000,00:09:42:00:19:a7
2010-07-28 10:53:58.060000,00:09:42:00:19:a7
2010-07-28 10:53:58.700000,00:09:42:00:19:a7
2010-07-28 10:53:59.340000,00:09:42:00:19:a7
2010-07-28 10:53:59.980000,00:09:42:00:19:a7
2010-07-28 10:54:00.620000,00:09:42:00:19:a7
2010-07-28 10:54:01.260000,00:09:42:00:19:a7
2010-07-28 10:54:01.900000,00:09:42:00:19:a7
2010-07-28 10:54:02.540000,00:09:42:00:19:a7
2010-07-28 10:54:03.180000,00:09:42:00:19:a7
2010-07-28 10:54:03.820000,00:09:42:00:19:a7
2010-07-28 10:54:04.460000,00:09:42:00:19:a7
2010-07-28 10:54:05.100000,00:09:42:00:19:a7
2010-07-28 10:54:05.740000,00:09:42:00:19:a7
2010-07-28 10:54:06.380000,00:09:42:00:19:a7
2010-07-28 10:54:07.020000,00:09:42:00:19:a7
2010-07-28 10:54:07.660000,00:09:42:00:19:a7
2010-07-28 10:54:08.300000,00:09:42:00:19:a7
2010-07-28 10:54:08.940000,00:09:42:00:19:a7
2010-07-28 10:54:09.580000,00:09:42:00:19:a7
2010-07-28 10:54:10.220000,00:09:42:00:19:a7
2010-07-28 10:54:10.860000,00:09:42:00:19:a7
2010-07-28 10:54:11.500000,00:09:42:00:19:a7
2010-07-28 10:54:12.140000,00:09:42:00:19:a7
2010-07-28 10:54:12.780000,00:09:42:00:19:a7
2010-07-28 10:54:13.420000,00:09:42:00:19:a7
2010-07-28 10:54:14.060000,00:09:42:00:19:a7
2010-07-28 10:54:14.700000,00:09:42:00:19:a7
2010-07-28 10:54:15.340000,00:09:42:00:19:a7
2010-07-28 10:54:15.980000,00:09:42:00:19:a7
2010-07-28 10:54:16.620000,00:09:42:00:19:a7
2010-07-28 10:54:17.260000,00:09:42:00:19:a7
2010-07-28 10:54:17.900000,00:09:42:00:19:a7
2010-07-28 10:54:18.540000,00:09:42:00:19:a7
2010-07-28 10:54:19.180000,00:09:42:00:19:a7
2010-07-28 10:54:19.820000,00:09:42:00:19:a7
2010-07-28 10:54:20.460000,00:09:42:00:19:a7
2010-07-28 10:54:21.100000,00:09:42:00:19:a7
2010-07-28 10:54:21.740000,00:09:42:00:19:a7
2010-07-28 10:54:22.380000,00:09:42:00:19:a7
2010-07-28 10:54:23.020000,00:09:42:00:19:a7
2010-07-28 10:54:23.660000,00:09:42:00:19:a7
2010-07-28 10:54:24.300000,00:09:42:00:19:a7
2010-07-28 10:54:24.940000,00:09:42:00:19:a7
2010-07-28 10:54:25.580000,00:09:42:00:19:a7
2010-07-28 10:54:26.220000,00:09:42:00:19:a7
2010-07-28 10:54:26.860000,00:09:42:00:19:a7
2010-07-28 10:54:27.500000,00:09:42:00:19:a7
2010-07-28 10:54:28.140000,00:09:42:00:19:a7
2010-07-28 10:54:28.780000,00:09:42:00:19:a7
2010-07-28 10:54:29.420000,00:09:42:00:19:a7
2010-07-28 10:54:30.060000,00:09:42:00:19:a7
2010-07-28 10:54:30.700000,00:09:42:00:19:a7
2010-07-28 10:54:31.340000,00:09:42:00:19:a7
2010-07-28 10:54:31.980000,00:09:42:00:19:a7
2010-07-28 10:54:32.620000,00:09:42:00:19:a7
2010-07-28 10:54:33.260000,00:09:42:00:19:a7
2010-07-28 10:54:33.900000,00:09:42:00:19:a7
2010-07-28 10:54:34.540000,00:09:42:00:19:a7
2010-07-28 10:54:35.180000,00:09:42:00:19:a7
2010-07-28 10:54:35.820000,00:09:42:00:19:a7
2010-07-28 10:54:36.460000,00:09:42:00:19:a7
2010-07-28 10:54:37.100000,00:09:42:00:19:a7
2010-07-28 10:54:37.740000,00:09:42:00:19:a7
2010-07-28 10:54:38.380000,00:09:42:00:19:a7
2010-07-28 10:54:39.020000,00:09:42:00:19:a7
2010-07-28 10:54:39.660000,00:09:42:00:19:a7
2010-07-28 10:54:40.300000,00:09:42:00:19:a7
2010-07-28 10:54:40.940000,00:09:42:00:19:a7
2010-07-28 10:54:41.580000,00:09:42:00:19:a7
2010-07-28 10:54:42.220000,00:09:42:00:19:a7
2010-07-28 10:54:42.860000,00:09:42:00:19:a7
2010-07-28 10:54:43.500000,00:09:42:00:19:a7
2010-07-28 10:54:44.140000,00:09:42:00:19:a7
2010-07-28 10:54:44.780000,00:09:42:00:19:a7
2010-07-28 10:54:45.420000,00:09:42:00:19:a7
2010-07-28 10:54:46.060000,00:09:42:00:19:a7
2010-07-28 10:54:46.700000,00:09:42:00:19:a7
2010-07-28 10:54:47.340000,00:09:42:00:19:a7
2010-07-28 10:54:47.980000,00:09:42:00:19:a7
2010-07-28 10:54:48.620000,00:09:42:00:19:a7
2010-07-28 10:54:49.260000,00:09:42:00:19:a7
2010-07-28 10:54:49.900000,00:09:42:00:19:a7
2010-07-28 10:54:50.540000,00:09:42:00:19:a7
2010-07-28 10:54:51.180000,00:09:42:00:19:a7
2010-07-28 10:54:51.820000,00:09:42:00:19:a7
2010-07-28 10:54:52.460000,00:09:42:00:19:a7
2010-07-28 10:54:53.100000,00:09:42:00:19:a7
2010-07-28 10:54:53.740000,00:09:42:00:19:a7
2010-07-28 10:54:54.380000,00:09:42:00:19:a7
2010-07-28 10:54:55.020000,00:09:42:00:19:a7
2010-07-28 10:54:55.660000,00:09:42:00:19:a7
2010-07-28 10:54:56.300000,00:09:42:00:19:a7
2010-07-28 10:54:56.940000,00:09:42:00:19:a7
2010-07-28 10:54:57.580000,00:09:42:00:19:a7
2010-07-28 10:54:58.220000,00:09:42:00:19:a7
2010-07-28 10:54:58.860000,00:09:42:00:19:a7
2010-07-28 10:54:59.500000,00:09:42:00:19:a7
2010-07-28 10:55:00.140000,00:09:42:00:19:a7
2010-07-28 10:55:00.780000,00:09:42:00:19:a7
2010-07-28 10:55:01.420000,00:09:42:00:19:a7
2010-07-28 10:55:02.060000,00:09:42:00:19:a7
2010-07-28 10:55:02.700000,00:09:42:00:19:a7
2010-07-28 10:55:03.340000,00:09:42:00:19:a7
2010-07-28 10:55:03.980000,00:09:42:00:19:a7
2010-07-28 10:55:04.620000,00:09:42:00:19:a7
2010-07-28 10:55:05.260000,00:09:42:00:19:a7
2010-07-28 10:55:05.900000,00:09:42:00:19:a7
2010-07-28 10:55:06.540000,00:09:42:00:19:a7
2010-07-28 10:55:07.180000,00:09:42:00:19:a7
2010-07-28 10:55:07.820000,00:09:42:00:19:a7
2010-07-28 10:55:08.460000,00:09:42:00:19:a7
2010-07-28 10:55:09.100000,00:09:42:00:19:a7
2010-07-28 10:55:09.740000,00:09:42:00:19:a7
2010-07-28 10:55:10.380000,00:09:42:00:19:a7
2010-07-28 10:55:11.020000,00:09:42:00:19:a7
2010-07-28 10:55:11.660000,00:09:42:00:19:a7
2010-07-28 10:55:12.300000,00:09:42:00:19:a7
2010-07-28 10:55:12.940000,00:09:42:00:19:a7
2010-07-28 10:55:13.580000,00:09:42:00:19:a7
2010-07-28 10:55:14.220000,00:09:42:00:19:a7
2010-07-28 10:55:14.860000,00:09:42:00:19:a7
2010-07-28 10:55:15.500000,00:09:42:00:19:a7
2010-07-28 10:55:16.140000,00:09:42:00:19:a7
2010-07-28 10:55:16.780000,00:09:42:00:19:a7
2010-07-28 10:55:17.420000,00:09:42:00:19:a7
2010-07-28 10:55:18.060000,00:09:42:00:19:a7
2010-07-28 10:55:18.700000,00:09:42:00:19:a7
2010-07-28 10:55:19.340000,00:09:42:00:19:a7
2010-07-28 10:55:19.980000,00:09:42:00:19:a7
2010-07-28 10:55:20.620000,00:09:42:00:19:a7
2010-07-28 10:55:21.260000,00:09:42:00:19:a7
2010-07-28 10:55:21.900000,00:09:42:00:19:a7
2010-07-28 10:55:22.540000,00:09:42:00:19:a7
2010-07-28 10:55:23.180000,00:09:42:00:19:a7
