@relation 1811dataset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
-145,84,1014,90,4,45,Down
-153,84,1023,90,-12,45,Down
-151,84,1026,90,-28,0,Down
-148,85,1022,90,-28,45,Down
-148,85,1019,90,-44,0,Down
-144,85,1016,90,-28,0,Down
-141,79,1013,90,-28,0,Down
-139,82,1016,90,-12,45,Down
-141,87,1017,106,-12,45,Down
-150,84,1017,123,4,0,Down
-142,87,1016,106,-12,45,Down
-141,96,1020,123,4,0,Down
-145,99,1016,106,-12,0,Down
-138,97,1011,106,-12,0,Down
-142,87,1005,90,-12,0,Down
-139,85,1014,90,-28,0,Down
-145,96,1010,90,-12,0,Down
-135,99,1005,90,-12,45,Down
-141,105,1008,90,-12,45,Down
-144,102,1010,106,-12,0,Down
-148,99,1014,90,-12,45,Down
-153,93,1013,90,-12,45,Down
-154,93,1008,73,-28,45,Down
-151,91,1011,73,-28,90,Down
-145,88,1010,90,-44,45,Down
-141,96,1010,73,-44,45,Down
-139,90,1016,73,-44,90,Down
-147,85,1019,106,-28,45,Down
-145,85,1022,90,-28,45,Down
-142,85,1028,90,-28,0,Down
-147,82,1028,106,-28,45,Down
-145,81,1031,106,-12,45,Down
-147,84,1034,106,-28,45,Down
-151,82,1043,90,-44,0,Down
-150,79,1046,106,-28,45,Down
-147,88,1046,123,-28,45,Down
-150,84,1047,123,-44,45,Down
-150,85,1059,139,-44,45,Down
-157,81,1067,139,-44,45,Down
-148,82,1070,156,-44,45,Down
-150,82,1077,172,-61,45,Down
-144,73,1079,172,-61,45,Down
-150,75,1094,189,-61,45,Down
-151,75,1103,189,-61,90,Down
-156,75,1113,222,-61,45,Down
-157,75,1139,254,-44,90,Down
-175,60,1187,271,-61,90,Down
-196,45,1200,320,-77,90,Down
-181,48,1203,353,-93,135,Down
-168,72,1214,386,-126,45,Down
-171,81,1245,469,-110,135,Down
-183,73,1266,518,-126,90,Down
-180,73,1277,568,-110,135,Down
-165,76,1284,633,-110,181,Down
-151,102,1289,699,-93,181,Down
-145,115,1308,765,-93,226,Down
-187,117,1338,831,-110,226,Down
-199,108,1340,913,-110,362,Down
-180,126,1323,996,-126,226,Down
-148,154,1299,1062,-110,271,Down
-130,190,1271,1144,-93,271,Down
-126,220,1247,1177,-77,407,Down
-144,231,1269,1276,-44,316,Down
-178,223,1266,1325,-28,362,Down
-177,234,1245,1391,-28,407,Down
-172,261,1214,1474,-28,407,Down
-168,294,1173,1523,-44,452,Down
-169,312,1139,1589,-61,452,Down
-165,328,1098,1622,-77,497,Down
-163,334,1064,1688,-93,452,Down
-157,336,1022,1704,-110,543,Down
-151,345,963,1754,-126,543,Down
-150,376,921,1787,-126,588,Down
-156,400,854,1820,-142,588,Down
-132,423,834,1836,-159,678,Down
-165,433,810,1869,-175,633,Down
-139,432,741,1886,-191,678,Down
-67,469,662,1902,-159,678,Down
-22,510,587,1902,-126,724,Down
8,534,512,1886,-77,678,Down
30,555,422,1836,-28,724,Down
56,580,357,1803,20,678,Down
57,597,290,1737,52,724,Down
77,616,228,1655,69,678,Down
92,642,182,1589,69,633,Down
105,655,137,1474,52,633,Down
120,669,99,1391,69,633,Down
126,688,71,1276,52,588,Down
119,687,48,1161,52,543,Down
107,690,30,1029,20,543,Down
108,691,21,913,4,543,Down
132,682,6,782,-12,452,Down
156,687,-19,650,4,407,Down
179,694,-61,518,4,316,Down
213,700,-120,370,20,271,Down
270,697,-199,205,20,135,Down
314,705,-253,24,52,45,Down
345,720,-286,-189,69,-45,Down
353,736,-298,-371,134,-45,Down
344,735,-321,-552,167,-181,Down
345,718,-375,-749,183,-271,Down
351,691,-393,-964,199,-407,Down
351,651,-394,-1178,232,-452,Down
329,615,-388,-1376,281,-543,Down
287,579,-357,-1606,264,-678,Down
-174,136,947,254,-110,135,Idle
-172,139,950,238,-126,135,Idle
-159,145,953,254,-110,226,Idle
-147,160,960,254,-110,90,Idle
-150,165,959,254,-93,90,Idle
-156,172,960,271,-61,90,Idle
-175,171,968,271,-44,90,Idle
-202,201,968,254,-44,90,Idle
-219,282,1005,254,-61,90,Idle
-225,337,1047,222,-110,0,Idle
-213,331,1062,189,-142,90,Idle
309,468,285,-2512,20,-1086,Idle
261,418,459,-2710,36,-1176,Idle
147,385,570,-2792,36,-1221,Idle
72,475,764,-2792,85,-1267,Idle
-189,543,1139,-2809,-61,-1221,Idle
-321,525,1067,-2842,150,-1176,Idle
44,436,665,-2908,395,-1176,Idle
453,126,461,-2776,379,-1448,Idle
-244,-438,836,-2710,-126,-1357,Idle
-1429,-1098,1476,-2677,-566,-814,Idle
-1845,-1538,1976,-2298,-746,-362,Idle
-1122,-1104,2014,-1623,-648,-316,Idle
-367,-590,2014,-1112,-338,-362,Idle
-193,-474,2014,-766,-12,-226,Idle
-451,-357,2014,-420,232,-181,Idle
-646,-198,1968,-173,362,-45,Idle
-546,16,1742,24,395,-45,Idle
-451,232,1527,139,346,-90,Idle
-396,300,1376,172,297,-135,Idle
-345,264,1265,189,281,-90,Idle
320,684,-42,-74,-159,0,Idle
336,685,-85,-239,-93,-90,Idle
351,688,-132,-387,-28,-181,Idle
374,699,-208,-585,20,-271,Idle
423,709,-268,-766,101,-362,Idle
444,714,-349,-997,118,-543,Idle
468,720,-435,-1227,134,-633,Idle
485,691,-399,-1458,150,-814,Idle
453,592,-228,-1689,134,-905,Idle
333,444,77,-1886,101,-950,Idle
215,331,423,-2117,69,-950,Idle
165,316,726,-2348,-12,-1086,Idle
162,327,866,-2545,-61,-1176,Idle
168,363,863,-2611,-77,-1267,Idle
116,529,786,-2628,-12,-1402,Idle
99,780,525,-2842,134,-1312,Idle
132,582,285,-3007,216,-1312,Idle
51,30,387,-3023,134,-1312,Idle
-394,-570,855,-2957,-159,-1312,Idle
-958,-1122,1443,-2858,-436,-950,Idle
-1237,-1529,1967,-2545,-615,-633,Idle
-1119,-1413,2014,-2035,-697,-362,Idle
-805,-1019,2014,-1524,-664,-362,Idle
-484,-888,2014,-1063,-436,-271,Idle
-373,-723,2014,-634,-142,-226,Idle
-520,-516,1974,-305,85,-90,Idle
-528,-270,1844,-74,216,0,Idle
-478,-57,1703,90,248,0,Idle
-421,64,1521,205,264,-45,Idle
-331,129,1376,271,281,-45,Idle
-258,169,1275,304,264,90,Idle
-231,190,1229,287,183,45,Idle
-192,199,1187,271,134,135,Idle
-162,180,1155,254,85,135,Idle
-153,153,1125,222,36,90,Idle
-142,126,1095,172,-12,135,Idle
-132,108,1082,205,-12,45,Idle
-126,81,1071,189,-44,45,Idle
-120,52,1061,156,-110,-90,Idle
-112,40,1034,123,-142,-90,Idle
-111,36,1004,156,-142,0,Idle
-114,33,996,139,-175,0,Idle
-109,36,981,106,-256,-90,Idle
-105,39,969,123,-224,0,Idle
-99,39,963,106,-240,0,Idle
-102,39,957,90,-240,-45,Idle
-108,28,951,90,-191,0,Idle
-120,27,948,73,-208,-135,Idle
-132,15,939,73,-126,0,Idle
-145,3,932,73,-110,-45,Idle
434,624,-331,-1376,-77,-769,Idle
431,582,-325,-1606,-110,-905,Idle
438,540,-229,-1837,-159,-995,Idle
432,480,-66,-2067,-159,-1040,Idle
366,420,149,-2265,-159,-1040,Idle
293,382,372,-2446,-208,-1086,Idle
261,343,612,-2595,-208,-1131,Idle
191,322,701,-2677,-159,-1221,Idle
132,414,776,-2759,-61,-1267,Idle
188,522,830,-2858,134,-1267,Idle
219,369,672,-3040,346,-1267,Idle
192,-86,659,-2990,477,-1267,Idle
-294,-519,1002,-2891,232,-1312,Idle
-954,-975,1509,-2759,-61,-950,Idle
-1231,-1341,1923,-2446,-305,-543,Idle
-1033,-1226,2014,-1936,-485,-407,Idle
-750,-899,2014,-1458,-485,-407,Idle
-475,-849,2014,-1030,-305,-316,Idle
-393,-765,2014,-585,-61,-181,Idle
-478,-540,2014,-239,150,-45,Idle
-480,-234,1866,57,297,45,Idle
-439,36,1701,222,362,0,Idle
-388,202,1529,320,379,45,Idle
-321,274,1392,353,346,90,Idle
-262,280,1295,370,264,181,Idle
-198,282,1218,353,150,181,Idle
-123,283,1164,304,69,226,Idle
-67,256,1122,287,20,226,Idle
-22,220,1071,254,4,181,Idle
-15,177,1025,205,4,90,Idle
-25,142,1005,172,4,90,Idle
-34,105,992,156,-12,135,Idle
-39,69,987,139,-44,45,Idle
-31,48,986,123,-61,135,Idle
-28,28,992,106,-110,45,Idle
-36,22,984,106,-142,45,Idle
-31,25,966,106,-142,45,Idle
-36,28,957,106,-142,45,Idle
-42,36,942,90,-142,45,Idle
-57,43,942,73,-110,135,Idle
290,505,237,-2084,-93,-769,Idle
341,526,369,-2216,-93,-769,Idle
384,507,555,-2348,-44,-950,Idle
351,471,666,-2397,36,-995,Idle
225,504,750,-2446,69,-1086,Idle
84,633,675,-2595,52,-995,Idle
38,672,398,-2792,36,-1086,Idle
356,321,248,-2957,134,-1086,Idle
123,-284,674,-2941,118,-1131,Idle
-484,-891,1283,-2842,232,-859,Idle
-981,-1163,1931,-2529,118,-543,Idle
-1153,-1001,2014,-2084,-208,-543,Idle
-958,-768,2014,-1672,-485,-452,Idle
-627,-798,2014,-1260,-550,-362,Idle
-345,-725,2014,-832,-371,-316,Idle
-220,-506,2014,-453,-28,-226,Idle
-199,-297,1934,-140,297,-181,Idle
-294,-104,1791,90,509,-90,Idle
-414,70,1620,254,542,-45,Idle
-427,204,1488,337,395,-45,Idle
-304,261,1391,370,248,-45,Idle
-157,271,1277,370,150,0,Idle
-73,267,1185,337,118,0,Idle
-46,249,1127,320,134,45,Idle
-54,226,1070,287,134,45,Idle
-75,199,1034,254,118,45,Idle
-81,172,1008,205,85,45,Idle
-82,142,984,189,20,45,Idle
-66,115,975,156,-28,45,Idle
-58,91,980,123,-77,45,Idle
-66,75,977,90,-110,45,Idle
-76,63,977,73,-142,90,Idle
-76,52,975,73,-175,45,Idle
-84,54,966,73,-208,-45,Idle
-78,54,969,73,-175,45,Idle
-85,51,977,73,-159,0,Idle
-91,54,989,73,-159,0,Idle
-105,52,1008,90,-110,0,Idle
-121,58,1010,106,-77,0,Idle
-150,60,1001,106,-61,0,Idle
273,576,-363,-1573,134,-316,Idle
324,540,-298,-1804,69,-543,Idle
374,504,-187,-2018,85,-633,Idle
363,466,-64,-2232,85,-769,Idle
314,444,102,-2446,69,-814,Idle
291,444,272,-2595,36,-859,Idle
263,442,438,-2726,4,-950,Idle
152,444,603,-2825,-93,-1086,Idle
-45,487,740,-2941,-191,-1131,Idle
-127,483,837,-3072,-126,-1086,Idle
86,213,705,-3138,20,-1040,Idle
69,-291,830,-3056,-61,-1131,Idle
-562,-899,1170,-2941,-256,-1040,Idle
-909,-1421,1863,-2611,-240,-633,Idle
-777,-1340,2014,-2035,-142,-362,Idle
-828,-762,2014,-1441,-126,-316,Idle
-807,-647,2014,-1013,-191,-271,Idle
-469,-551,2014,-585,-142,-316,Idle
-301,-336,2014,-222,69,-316,Idle
-277,-69,1869,24,330,-271,Idle
-295,172,1653,189,509,-226,Idle
-312,304,1469,271,591,-181,Idle
-358,342,1346,287,542,-135,Idle
-376,318,1272,254,362,-45,Idle
-295,289,1190,205,150,0,Idle
-180,276,1130,156,4,0,Idle
-106,267,1082,123,-44,0,Idle
-81,243,1056,73,-28,0,Idle
-93,196,1040,40,-12,0,Idle
-126,156,1038,24,-28,45,Idle
-138,114,1038,7,-61,90,Idle
-144,70,1032,-25,-126,45,Idle
-132,40,1020,-25,-191,45,Idle
-123,13,1017,-41,-256,45,Idle
-112,15,1010,-8,-240,135,Idle
-103,19,998,-8,-273,45,Idle
-103,37,990,24,-224,45,Idle
-123,52,984,40,-191,90,Idle
-129,52,987,40,-175,90,Idle
-142,49,993,57,-175,45,Idle
273,544,-348,-1820,264,-769,Idle
302,499,-301,-2035,248,-859,Idle
380,432,-210,-2265,264,-950,Idle
437,397,-51,-2496,297,-1040,Idle
423,375,189,-2726,330,-1086,Idle
383,355,365,-2908,330,-1086,Idle
300,376,539,-3007,264,-1221,Idle
200,399,726,-3105,118,-1312,Idle
12,510,789,-3155,-12,-1312,Idle
-90,708,803,-3254,-44,-1312,Idle
117,652,389,-3501,183,-1176,Idle
227,31,510,-3435,150,-1357,Idle
-325,-666,789,-3402,-44,-1357,Idle
-1002,-1494,1616,-3237,-175,-995,Idle
-1143,-1926,2014,-2644,-159,-588,Idle
-1165,-1334,2014,-1820,-191,-407,Idle
-1021,-851,2014,-1260,-159,-271,Idle
-574,-732,2014,-717,-12,-271,Idle
-409,-459,2014,-255,248,-271,Idle
-552,-201,2014,90,493,-135,Idle
-558,21,1847,320,623,-45,Idle
-460,228,1617,485,656,0,Idle
-403,378,1409,551,640,-45,Idle
-421,445,1281,518,525,90,Idle
-369,412,1197,469,346,90,Idle
-222,345,1115,403,216,90,Idle
-115,307,1031,370,167,45,Idle
-88,292,975,304,167,135,Idle
-118,271,954,238,118,90,Idle
-147,240,944,189,85,90,Idle
-163,195,947,139,20,45,Idle
-174,157,957,106,-44,45,Idle
-181,124,972,73,-110,90,Idle
-181,87,978,57,-159,90,Idle
-168,57,984,40,-208,90,Idle
-145,51,974,40,-256,135,Idle
-120,52,951,40,-273,45,Idle
-91,64,935,57,-256,45,Idle
-114,73,935,57,-224,90,Idle
-156,69,948,73,-159,90,Idle
-172,99,1058,40,-28,45,Idle
-184,108,1062,40,-28,45,Idle
-183,111,1077,40,-61,45,Idle
-171,115,1091,57,-77,45,Idle
-162,117,1124,73,-77,90,Idle
-169,120,1157,73,-93,90,Idle
-165,121,1221,106,-93,90,Idle
-139,126,1305,139,-77,135,Idle
-93,130,1424,189,-44,135,Idle
-72,121,1536,271,69,226,Idle
-90,103,1676,370,167,226,Idle
-156,67,1790,485,216,271,Idle
-253,-3,1895,650,248,316,Idle
-319,-113,1967,848,297,407,Idle
-388,-222,2003,1095,313,452,Idle
-481,-282,2014,1358,362,588,Idle
-609,-288,1989,1655,411,724,Idle
-676,-281,1968,1935,362,814,Idle
-723,-228,1925,2231,264,905,Idle
-700,-165,1793,2528,167,995,Idle
-606,-20,1601,2775,85,1040,Idle
-478,114,1362,2973,4,1086,Idle
-330,204,1109,3088,-44,1086,Idle
-193,259,857,3154,-126,1086,Idle
-99,289,636,3154,-191,1040,Idle
-49,307,482,3121,-273,995,Idle
-1,307,378,3039,-371,995,Idle
87,282,318,2923,-452,950,Idle
164,261,228,2808,-452,905,Idle
194,280,120,2643,-436,814,Idle
177,322,12,2479,-468,814,Idle
144,366,-96,2264,-534,724,Idle
141,384,-187,2050,-615,678,Idle
179,400,-283,1820,-664,633,Idle
242,435,-351,1605,-648,543,Idle
278,483,-390,1391,-566,497,Idle
284,534,-417,1161,-436,407,Idle
267,591,-408,930,-305,362,Idle
216,621,-381,699,-208,316,Idle
168,646,-348,469,-126,271,Idle
-85,228,1011,-58,-93,45,Idle
-85,231,1034,-74,-110,0,Idle
-102,229,1044,-74,-142,0,Idle
-96,225,1062,-107,-142,0,Idle
-73,225,1086,-90,-175,0,Idle
-39,216,1130,-74,-208,-45,Idle
-21,219,1197,-90,-240,45,Idle
0,216,1268,-41,-240,0,Idle
11,228,1331,-8,-256,45,Idle
-12,244,1368,57,-224,-45,Idle
-18,223,1434,106,-208,-45,Idle
-55,169,1533,205,-208,-45,Idle
-97,76,1631,304,-191,-90,Idle
-156,-47,1796,469,-175,-90,Idle
-232,-219,1899,666,-175,-45,Idle
-271,-392,2001,946,-159,-45,Idle
-450,-518,2014,1276,-142,90,Idle
-630,-561,2014,1622,-28,181,Idle
-535,-408,1937,2017,101,226,Idle
-432,-98,1860,2380,264,271,Idle
-451,90,1814,2660,395,316,Idle
-537,172,1679,2890,411,407,Idle
-517,199,1442,3055,346,543,Idle
-399,225,1160,3171,232,543,Idle
-268,252,914,3220,150,543,Idle
-166,268,699,3204,85,678,Idle
-84,285,498,3154,36,633,Idle
9,312,311,3055,-12,633,Idle
77,352,147,2907,-93,678,Idle
110,408,12,2742,-175,678,Idle
122,445,-66,2545,-240,678,Idle
125,477,-130,2330,-273,633,Idle
132,490,-169,2116,-305,678,Idle
153,501,-183,1902,-338,543,Idle
162,508,-207,1704,-338,497,Idle
174,532,-243,1507,-305,452,Idle
173,567,-265,1292,-256,407,Idle
152,609,-276,1078,-191,362,Idle
119,625,-280,864,-126,316,Idle
95,648,-277,650,-44,316,Idle
102,688,-258,452,4,316,Idle
98,712,-214,254,52,316,Idle
96,715,-154,90,134,271,Idle
71,703,-58,-90,167,271,Idle
32,691,53,-206,199,226,Idle
-12,691,146,-321,199,226,Idle
-25,711,206,-404,183,135,Idle
-7,756,267,-436,183,135,Idle
14,792,311,-469,167,90,Idle
36,814,342,-486,183,45,Idle
-169,156,1142,57,-208,45,Idle
-168,159,1161,57,-240,90,Idle
-169,145,1173,106,-256,45,Idle
-153,153,1200,123,-273,90,Idle
-127,168,1226,172,-273,135,Idle
-108,177,1274,205,-289,135,Idle
-117,160,1385,254,-305,181,Idle
-154,82,1535,337,-338,181,Idle
-180,-30,1734,469,-371,181,Idle
-186,-149,1859,633,-371,226,Idle
-118,-248,1947,864,-256,271,Idle
-127,-339,1949,1128,-208,226,Idle
-205,-444,1971,1408,-110,226,Idle
-384,-557,2014,1721,4,362,Idle
-502,-557,1989,2067,118,407,Idle
-507,-333,1842,2446,199,497,Idle
-439,-8,1685,2742,232,588,Idle
-406,199,1499,2956,216,633,Idle
-297,327,1253,3121,199,633,Idle
-166,403,996,3204,183,678,Idle
-82,453,789,3204,183,678,Idle
-60,448,680,3187,134,724,Idle
-70,409,560,3105,36,769,Idle
-51,370,440,2989,-110,814,Idle
-1,369,339,2874,-273,769,Idle
44,379,236,2726,-436,724,Idle
99,412,131,2610,-517,724,Idle
134,438,45,2429,-566,678,Idle
167,451,-46,2281,-534,633,Idle
201,469,-129,2116,-501,543,Idle
213,504,-199,1918,-436,588,Idle
219,537,-255,1737,-338,497,Idle
200,579,-286,1556,-240,497,Idle
177,615,-303,1342,-126,452,Idle
161,646,-301,1161,-44,497,Idle
147,685,-270,946,-12,452,Idle
125,705,-237,765,20,452,Idle
107,724,-180,584,20,407,Idle
86,739,-114,436,20,362,Idle
78,754,-49,304,20,316,Idle
75,756,14,189,20,316,Idle
92,763,83,90,20,271,Idle
105,766,131,-41,4,135,Idle
125,787,183,-58,69,181,Idle
119,811,221,-90,85,135,Idle
102,840,245,-107,134,90,Idle
92,862,264,-140,134,45,Idle
90,885,276,-140,167,0,Idle
84,891,287,-156,167,-45,Idle
80,898,317,-156,150,-90,Idle
-183,-198,1917,584,-110,316,Idle
-343,-387,1995,848,-142,316,Idle
-439,-546,2014,1144,-191,362,Idle
-489,-581,2014,1507,-208,452,Idle
-525,-528,2014,1886,-175,497,Idle
-526,-411,2014,2281,-77,588,Idle
-474,-273,1998,2627,36,588,Idle
-471,-129,1800,2923,134,678,Idle
-453,13,1538,3154,183,769,Idle
-370,111,1242,3302,199,814,Idle
-252,171,971,3368,199,859,Idle
-160,216,740,3368,150,905,Idle
-93,237,584,3335,85,905,Idle
-25,226,429,3253,-12,905,Idle
15,222,287,3138,-126,950,Idle
62,246,150,3006,-256,814,Idle
128,271,38,2841,-371,769,Idle
182,306,-57,2660,-436,724,Idle
204,349,-145,2479,-468,633,Idle
237,390,-231,2264,-452,633,Idle
264,421,-303,2067,-420,543,Idle
309,472,-367,1820,-387,497,Idle
347,531,-390,1605,-305,452,Idle
339,570,-400,1342,-191,407,Idle
297,603,-394,1128,-77,316,Idle
231,619,-369,897,20,362,Idle
177,642,-331,666,20,226,Idle
174,664,-259,469,20,226,Idle
195,681,-186,304,20,181,Idle
209,706,-109,139,36,181,Idle
-55,-29,1842,600,-12,407,Idle
30,-194,2001,848,69,271,Idle
110,-338,2014,1111,134,362,Idle
119,-452,1956,1457,216,226,Idle
-82,-519,1841,1803,379,362,Idle
-375,-462,1725,2215,623,271,Idle
-579,-219,1655,2577,786,271,Idle
-781,93,1640,2890,819,271,Idle
-1006,367,1754,3204,591,452,Idle
-874,378,1892,3418,313,588,Idle
-453,250,1770,3599,183,452,Idle
-237,175,1367,3714,281,452,Idle
-331,130,930,3714,248,543,Idle
-417,108,518,3599,20,633,Idle
-354,123,174,3401,-224,678,Idle
-216,195,-84,3187,-436,769,Idle
-97,267,-241,2923,-566,814,Idle
24,340,-330,2693,-615,814,Idle
129,399,-375,2446,-583,814,Idle
195,466,-382,2199,-501,814,Idle
171,523,-388,1968,-387,814,Idle
138,556,-382,1704,-305,769,Idle
111,562,-379,1474,-256,724,Idle
107,565,-361,1227,-208,678,Idle
117,571,-351,996,-175,633,Idle
143,592,-322,798,-126,633,Idle
155,613,-289,568,-77,588,Idle
159,615,-234,370,-12,588,Idle
162,616,-154,189,36,497,Idle
152,616,-58,40,69,452,Idle
-121,78,1131,139,-61,181,Idle
-108,97,1160,106,-93,226,Idle
-108,126,1194,106,-110,135,Idle
-124,138,1223,106,-126,135,Idle
-130,142,1244,139,-126,181,Idle
-120,138,1287,139,-159,316,Idle
-97,127,1350,172,-175,316,Idle
-54,111,1455,205,-159,316,Idle
-46,67,1563,271,-93,362,Idle
-33,31,1629,353,-12,452,Idle
0,10,1703,469,85,497,Idle
-40,-21,1749,600,167,497,Idle
-111,-101,1772,732,264,543,Idle
-207,-198,1814,930,297,588,Idle
-379,-308,1800,1111,248,588,Idle
-606,-428,1799,1375,118,633,Idle
-847,-479,1776,1671,-61,769,Idle
-907,-390,1742,1984,-305,769,Idle
-712,-222,1677,2281,-485,724,Idle
-525,-71,1614,2577,-550,724,Idle
-495,-2,1500,2808,-566,724,Idle
-414,48,1340,3039,-534,678,Idle
-307,118,1122,3171,-485,769,Idle
-213,198,909,3319,-420,769,Idle
-100,211,707,3352,-338,814,Idle
-55,225,525,3352,-224,859,Idle
-75,201,392,3302,-159,950,Idle
-45,192,284,3220,-93,950,Idle
21,210,168,3088,-61,905,Idle
-18,256,44,2907,-159,905,Idle
-82,295,-111,2709,-354,995,Idle
-15,322,-252,2512,-517,905,Idle
99,364,-381,2297,-632,905,Idle
200,417,-483,2067,-632,859,Idle
267,484,-541,1836,-566,814,Idle
314,553,-552,1540,-501,678,Idle
344,618,-510,1358,-322,724,Idle
350,651,-463,1128,-175,633,Idle
371,684,-400,913,-44,588,Idle
384,718,-309,716,85,543,Idle
362,744,-237,535,199,543,Idle
323,769,-174,370,281,452,Idle
278,771,-91,222,330,407,Idle
249,753,-18,73,346,362,Idle
233,738,72,-41,313,316,Idle
185,738,155,-107,281,226,Idle
155,747,222,-189,199,135,Idle
153,765,278,-222,134,90,Idle
156,798,324,-239,69,45,Idle
158,816,348,-255,4,-45,Idle
1277,-141,953,-123,-126,-1131,Idle
1355,-162,957,-74,20,-1538,Idle
1362,-162,953,-8,150,-1900,Idle
1311,-147,897,40,199,-2308,Idle
1230,-95,822,123,150,-2760,Idle
1121,-41,783,156,20,-3213,Idle
914,-86,858,156,-175,-3620,Idle
623,-225,992,156,-371,-3982,Idle
329,-339,1104,139,-501,-4253,Idle
-64,-470,1343,90,-729,-4299,Idle
-439,-608,1413,73,-941,-4299,Idle
-603,-663,1383,90,-1137,-4208,Idle
-783,-573,1374,73,-1202,-4027,Idle
-1011,-468,1373,40,-1137,-3710,Idle
-1099,-387,1361,7,-1007,-3303,Idle
-1035,-326,1350,24,-729,-2896,Idle
-1074,-276,1311,73,-371,-2353,Idle
-1143,-162,1253,139,-77,-1945,Idle
-1129,-35,1182,205,101,-1493,Idle
-1050,37,1137,254,248,-1267,Idle
-1036,99,1073,287,330,-950,Idle
-1051,166,1014,271,330,-678,Idle
-1042,231,977,271,248,-543,Idle
-975,259,942,238,101,-362,Idle
-819,276,908,189,-28,-181,Idle
-648,282,885,156,-110,-45,Idle
-517,301,858,123,-110,45,Idle
-423,313,834,90,-77,90,Idle
-378,312,825,57,-61,90,Idle
-342,283,825,40,-28,181,Idle
954,4,954,238,4,-407,Idle
1136,-24,933,254,20,-814,Idle
1340,-39,860,287,85,-1176,Idle
1563,-41,792,320,232,-1629,Idle
1563,-23,713,304,330,-2081,Idle
1302,-17,648,271,313,-2443,Idle
1010,1,614,238,118,-2851,Idle
752,0,714,205,-273,-3213,Idle
518,-74,830,172,-583,-3529,Idle
362,-167,1011,123,-713,-3756,Idle
116,-201,1157,40,-795,-3756,Idle
-136,-206,1191,-58,-925,-3710,Idle
-429,-222,1070,-156,-1202,-3665,Idle
-715,-243,1118,-272,-1529,-3575,Idle
-999,-281,1178,-387,-1659,-3394,Idle
-1129,-297,1236,-486,-1561,-3032,Idle
-1119,-285,1376,-502,-1382,-2624,Idle
-1174,-318,1496,-453,-1056,-2172,Idle
-1168,-260,1487,-321,-632,-1629,Idle
-1126,-113,1403,-189,-289,-1312,Idle
-1066,-30,1319,-90,-12,-905,Idle
-1027,16,1232,-8,134,-633,Idle
-993,79,1152,57,183,-452,Idle
-943,150,1071,90,134,-316,Idle
-850,204,1011,123,52,-181,Idle
-691,243,975,123,-44,-90,Idle
-546,256,939,123,-110,-45,Idle
-406,267,909,139,-142,45,Idle
-297,280,900,139,-142,0,Idle
-228,289,885,139,-110,0,Idle
-180,285,876,139,-77,-45,Idle
-151,276,890,139,-61,45,Idle
-139,264,887,139,-28,0,Idle
-117,261,881,139,-28,-45,Idle
-96,268,887,156,4,-45,Idle
-84,271,909,139,-12,-45,Idle
-99,267,927,139,4,0,Idle
-88,261,945,123,-12,0,Idle
-69,273,965,139,4,0,Idle
-72,270,975,139,4,-45,Idle
1226,60,794,205,411,-724,Idle
1373,54,743,189,493,-1040,Idle
1404,73,741,189,558,-1448,Idle
1235,82,752,172,493,-1810,Idle
932,85,765,156,248,-2217,Idle
699,76,747,139,-191,-2579,Idle
647,114,723,123,-664,-3032,Idle
648,141,807,73,-1056,-3348,Idle
503,79,876,7,-1300,-3620,Idle
314,61,890,-74,-1349,-3756,Idle
86,85,944,-222,-1480,-3846,Idle
-157,-33,1059,-387,-1610,-3801,Idle
-279,-215,1100,-502,-1741,-3710,Idle
-370,-342,1259,-568,-1822,-3529,Idle
-576,-389,1332,-601,-1708,-3213,Idle
-670,-336,1392,-601,-1414,-2896,Idle
-793,-317,1545,-568,-1088,-2579,Idle
-942,-386,1592,-453,-648,-2217,Idle
-1029,-351,1512,-288,-240,-1810,Idle
-996,-174,1410,-123,52,-1538,Idle
-930,-33,1289,-8,232,-1221,Idle
-910,33,1202,73,330,-950,Idle
-895,75,1149,106,379,-724,Idle
-888,141,1094,156,346,-543,Idle
-874,193,1055,156,248,-497,Idle
-790,214,1001,156,101,-362,Idle
-664,231,957,139,4,-181,Idle
-549,243,930,123,-77,-135,Idle
-439,264,912,106,-126,-90,Idle
-354,265,908,90,-126,0,Idle
-292,264,900,73,-110,45,Idle
-255,253,897,73,-93,0,Idle
-231,243,890,73,-77,90,Idle
-199,241,900,73,-61,90,Idle
-171,244,905,73,-61,45,Idle
-151,244,908,73,-44,45,Idle
-129,244,932,73,-44,90,Idle
-124,252,942,73,-28,45,Idle
-124,256,944,73,-12,45,Idle
-103,262,954,73,-12,90,Idle
944,-132,972,106,36,-769,Idle
1070,-189,948,106,134,-950,Idle
1184,-218,936,172,216,-1402,Idle
1263,-213,917,205,248,-1764,Idle
1257,-203,896,254,248,-2126,Idle
1173,-149,872,271,167,-2534,Idle
1046,-96,819,287,-12,-2896,Idle
930,-32,764,271,-289,-3348,Idle
839,4,785,205,-566,-3620,Idle
638,-32,999,123,-844,-3982,Idle
332,-170,1088,24,-990,-4072,Idle
156,-258,1124,-58,-1072,-4118,Idle
