@relation 1811teachset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
-165,198,995,73,-44,135,Down
-165,196,995,73,-44,135,Down
-157,196,999,73,-44,135,Down
-162,190,1004,73,-44,90,Down
-160,190,999,73,-44,90,Down
-171,195,998,73,-44,90,Down
-166,187,998,73,-44,45,Down
-163,193,995,73,-44,45,Down
-168,190,1001,73,-44,45,Down
-165,189,999,90,-44,90,Down
-165,184,1002,90,-44,90,Down
-166,187,996,90,-44,45,Down
-160,189,995,90,-44,90,Down
-156,192,998,90,-44,90,Down
-163,193,996,90,-28,135,Down
-160,190,998,73,-44,135,Down
-165,192,993,73,-44,135,Down
-160,187,995,57,-44,135,Down
-166,184,996,73,-61,90,Down
-162,192,995,73,-44,90,Down
-160,193,998,73,-44,135,Down
-163,193,995,73,-44,135,Down
-156,189,998,73,-44,90,Down
-162,190,996,73,-44,135,Down
-159,187,993,73,-44,90,Down
-162,193,993,73,-44,90,Down
-165,190,995,57,-44,45,Down
-168,193,989,57,-61,45,Down
-163,187,993,73,-44,90,Down
-160,184,999,57,-77,45,Down
-162,186,998,73,-61,90,Down
-157,189,998,73,-61,45,Down
-151,189,995,57,-44,135,Down
-159,187,993,90,-28,90,Down
-162,187,996,73,-44,135,Down
-165,189,996,90,-28,90,Down
-166,183,1001,57,-44,90,Down
-163,184,999,90,-44,45,Down
-163,187,1001,73,-44,45,Down
-165,190,999,90,-44,90,Down
-162,186,1005,73,-44,90,Down
-160,192,1007,73,-61,90,Down
-160,190,1001,90,-28,90,Down
-156,190,998,90,-61,45,Down
-153,192,998,90,-28,135,Down
-156,189,999,90,-44,90,Down
-162,192,1004,90,-28,90,Down
-169,190,1005,90,-44,90,Down
-157,196,1004,90,-61,90,Down
-154,195,1004,90,-61,90,Down
-154,198,1007,90,-61,90,Down
-156,195,1017,106,-44,90,Down
-160,193,1017,106,-44,90,Down
-162,187,1031,106,-44,135,Down
-166,184,1029,106,-28,135,Down
-174,186,1028,106,-44,135,Down
-168,189,1037,106,-61,181,Down
-172,186,1044,123,-44,90,Down
-180,186,1056,123,-77,181,Down
-181,181,1076,156,-77,135,Down
-187,180,1082,156,-77,135,Down
-184,177,1100,189,-77,135,Down
-181,177,1127,189,-93,135,Down
-192,169,1169,238,-77,181,Down
-202,160,1197,254,-61,226,Down
-202,159,1245,320,-61,135,Down
-207,159,1293,370,-61,226,Down
-235,159,1325,419,-93,226,Down
-235,166,1365,485,-77,271,Down
-226,183,1361,584,-61,271,Down
-190,210,1355,683,-12,226,Down
-175,240,1337,765,69,316,Down
-177,267,1326,848,101,362,Down
-195,283,1304,946,118,407,Down
-202,307,1265,1012,101,407,Down
-207,327,1236,1078,101,452,Down
-216,340,1191,1144,69,452,Down
-229,348,1182,1194,20,497,Down
-235,352,1140,1243,-44,497,Down
-199,373,1097,1292,-77,497,Down
-165,399,1064,1325,-110,497,Down
-181,403,1076,1358,-142,543,Down
-184,396,1041,1391,-159,543,Down
-151,412,986,1441,-159,543,Down
-123,448,953,1474,-159,588,Down
-126,462,917,1490,-159,588,Down
-121,472,882,1507,-142,588,Down
-121,483,842,1507,-159,588,Down
-115,492,815,1523,-159,633,Down
-108,508,756,1523,-159,633,Down
-87,529,749,1523,-159,633,Down
-112,540,707,1523,-159,633,Down
-96,543,690,1523,-159,678,Down
-87,562,645,1523,-159,678,Down
-55,582,597,1523,-142,678,Down
-43,606,573,1507,-142,678,Down
-39,618,518,1490,-110,678,Down
-19,642,488,1457,-93,678,Down
-30,651,471,1441,-93,678,Down
-30,654,443,1408,-77,678,Down
-1,679,404,1375,-77,678,Down
9,690,408,1342,-77,678,Down
3,687,393,1309,-77,633,Down
15,702,377,1259,-93,633,Down
24,714,336,1243,-61,633,Down
53,741,317,1210,-61,588,Down
42,747,293,1177,-44,588,Down
56,745,285,1128,-28,543,Down
62,750,284,1078,-28,588,Down
71,762,272,1045,-12,543,Down
110,781,233,1029,20,543,Down
119,802,213,979,52,497,Down
107,804,189,913,69,497,Down
111,814,161,864,101,543,Down
125,828,171,815,118,588,Down
117,825,167,765,118,543,Down
137,832,180,716,134,497,Down
134,835,186,666,134,452,Down
143,838,174,633,134,497,Down
149,847,170,600,167,452,Down
155,862,150,535,167,407,Down
170,864,119,485,183,362,Down
194,874,101,452,199,362,Down
210,882,113,403,199,362,Down
206,865,111,337,199,271,Down
218,867,110,287,199,271,Down
-244,258,981,7,-44,45,Idle
-246,252,977,7,-44,0,Idle
-249,250,972,7,-77,-45,Idle
-240,255,975,7,-44,90,Idle
-240,253,983,24,-61,45,Idle
-238,250,981,7,-61,90,Idle
-235,252,986,24,-61,90,Idle
-229,243,987,7,-77,90,Idle
-225,243,983,40,-61,45,Idle
-222,250,980,7,-61,90,Idle
-228,255,981,40,-44,90,Idle
303,720,-267,-206,4,181,Idle
368,727,-337,-420,52,135,Idle
416,715,-372,-618,36,-45,Idle
474,682,-405,-815,20,-135,Idle
537,619,-340,-964,-28,-226,Idle
479,538,-121,-1161,-93,-362,Idle
366,481,141,-1392,-240,-362,Idle
336,483,336,-1738,-387,-452,Idle
443,582,479,-2166,-420,-633,Idle
558,546,524,-2463,-322,-814,Idle
509,544,513,-2578,-224,-950,Idle
321,585,507,-2611,-240,-1086,Idle
-7,714,603,-2694,-371,-1131,Idle
-268,732,843,-2759,-436,-1040,Idle
-498,466,812,-2776,-387,-905,Idle
-355,43,932,-2628,-387,-995,Idle
-109,-230,701,-2562,-485,-1131,Idle
-111,-723,942,-2496,-485,-995,Idle
-406,-1104,1475,-2232,-338,-678,Idle
-720,-977,2014,-1738,-93,-362,Idle
-942,-558,2014,-1227,-28,-316,Idle
-891,-434,2014,-832,-77,-316,Idle
-643,-419,2014,-502,-93,-316,Idle
-447,-266,1901,-206,20,-362,Idle
-384,-36,1662,7,183,-271,Idle
-378,136,1464,123,330,-181,Idle
-378,187,1325,189,428,-135,Idle
-393,208,1230,222,460,-90,Idle
-400,217,1173,238,395,0,Idle
-358,256,1109,222,264,90,Idle
-286,288,1076,172,118,135,Idle
-234,304,1038,139,20,135,Idle
-193,285,1038,90,-44,135,Idle
-174,258,1035,40,-61,90,Idle
-160,225,1043,24,-77,90,Idle
-154,192,1043,7,-77,135,Idle
-147,159,1035,-8,-93,135,Idle
-121,132,1035,7,-110,90,Idle
-108,109,1038,7,-126,135,Idle
-121,93,1041,24,-126,45,Idle
135,718,90,205,52,181,Idle
165,723,53,73,36,135,Idle
183,727,38,-58,20,90,Idle
185,715,6,-189,20,0,Idle
200,693,-54,-354,36,0,Idle
234,670,-84,-502,36,-135,Idle
278,649,-97,-667,20,-181,Idle
323,637,-97,-832,-28,-316,Idle
351,636,-141,-980,-77,-452,Idle
371,628,-172,-1128,-110,-543,Idle
383,613,-183,-1293,-159,-678,Idle
383,592,-106,-1491,-175,-724,Idle
323,511,77,-1722,-191,-814,Idle
204,472,342,-2018,-240,-859,Idle
129,460,651,-2381,-322,-950,Idle
152,388,866,-2644,-371,-1086,Idle
173,361,977,-2743,-354,-1221,Idle
56,367,1209,-2677,-387,-1221,Idle
-162,463,1382,-2595,-354,-1176,Idle
-552,519,1367,-2512,-517,-1086,Idle
-604,486,1058,-2413,-501,-905,Idle
182,379,323,-2446,-110,-1040,Idle
393,-185,270,-2430,-44,-1086,Idle
-429,-1041,980,-2397,85,-633,Idle
-1035,-1448,1751,-1952,134,-362,Idle
-994,-932,2014,-1293,85,-181,Idle
-861,-335,2014,-815,-44,-135,Idle
-766,-323,2014,-519,-175,-135,Idle
-505,-261,2014,-222,-159,-181,Idle
-369,-23,1829,7,-12,-271,Idle
-310,267,1596,172,216,-226,Idle
-238,367,1392,189,395,-135,Idle
-232,307,1251,271,558,-90,Idle
-346,264,1190,271,574,0,Idle
-423,271,1163,238,395,90,Idle
-364,319,1133,222,167,181,Idle
-249,343,1098,172,-28,90,Idle
-175,348,1067,123,-126,135,Idle
-133,315,1055,90,-159,90,Idle
-121,277,1059,57,-142,90,Idle
192,759,-72,-90,-126,271,Idle
234,733,-81,-255,-208,90,Idle
291,712,-60,-371,-224,45,Idle
321,679,-87,-519,-240,-135,Idle
327,645,-28,-585,-224,-226,Idle
326,601,77,-667,-208,-226,Idle
344,585,165,-749,-142,-407,Idle
327,594,222,-881,-126,-452,Idle
269,594,249,-1046,-175,-633,Idle
261,630,249,-1310,-289,-678,Idle
272,660,257,-1540,-354,-814,Idle
257,639,297,-1804,-420,-995,Idle
201,579,435,-2035,-387,-1086,Idle
122,495,564,-2166,-338,-1086,Idle
72,495,731,-2216,-240,-1086,Idle
9,460,1022,-2199,-256,-1086,Idle
-190,487,1278,-2183,-371,-1086,Idle
-292,559,1284,-2100,-436,-1040,Idle
-421,720,1001,-2018,-615,-995,Idle
-336,787,632,-1985,-566,-859,Idle
-21,601,132,-2084,-420,-814,Idle
291,111,155,-2199,-354,-859,Idle
20,-471,572,-2265,-273,-769,Idle
-406,-855,1148,-2084,-110,-452,Idle
-457,-683,1896,-1623,69,-316,Idle
-547,-234,2014,-1178,167,-226,Idle
-775,-104,2014,-898,85,-181,Idle
-838,-162,2014,-667,-142,-271,Idle
-628,-93,1889,-436,-273,-316,Idle
-420,75,1709,-255,-208,-271,Idle
-271,163,1527,-107,-61,-226,Idle
-163,168,1347,-8,150,-181,Idle
-181,192,1217,73,313,-135,Idle
-294,262,1173,139,362,0,Idle
-351,336,1161,156,297,90,Idle
-313,390,1134,156,183,90,Idle
-252,421,1101,123,69,135,Idle
-193,394,1080,106,4,90,Idle
-169,357,1065,73,-44,135,Idle
-159,318,1046,57,-77,135,Idle
239,877,110,222,199,226,Idle
239,879,95,156,183,181,Idle
248,880,96,90,167,135,Idle
221,868,126,57,150,90,Idle
216,859,138,-8,118,45,Idle
240,886,159,-25,101,90,Idle
230,900,173,-58,85,0,Idle
243,900,167,-107,69,0,Idle
255,912,155,-156,69,-45,Idle
251,915,141,-189,69,-90,Idle
240,913,129,-239,69,-45,Idle
236,912,116,-272,69,-135,Idle
224,912,105,-338,36,-181,Idle
213,901,90,-387,36,-181,Idle
201,886,84,-469,4,-226,Idle
197,876,107,-502,4,-226,Idle
164,862,194,-568,-44,-271,Idle
129,835,240,-601,-61,-226,Idle
144,838,284,-634,-110,-316,Idle
159,852,294,-667,-93,-226,Idle
173,862,261,-700,-93,-316,Idle
200,856,212,-733,-77,-362,Idle
218,859,150,-782,-44,-407,Idle
216,859,93,-865,-28,-452,Idle
221,850,29,-964,4,-452,Idle
227,823,-52,-1079,20,-452,Idle
231,796,-135,-1211,36,-543,Idle
233,756,-243,-1392,52,-633,Idle
233,697,-300,-1606,36,-633,Idle
209,618,-288,-1837,4,-769,Idle
185,526,-226,-2051,4,-769,Idle
207,439,-102,-2265,20,-859,Idle
278,349,65,-2479,85,-814,Idle
317,285,239,-2628,199,-950,Idle
296,259,464,-2776,216,-1040,Idle
209,253,437,-2858,150,-1086,Idle
89,372,333,-2957,-44,-1221,Idle
-39,567,203,-3089,-191,-1086,Idle
-100,562,83,-3254,-322,-1086,Idle
-45,322,284,-3451,-322,-859,Idle
-106,-182,668,-3501,-354,-859,Idle
-418,-770,1368,-3385,-338,-724,Idle
-640,-1167,1847,-3040,-289,-543,Idle
-516,-1101,2014,-2545,-93,-452,Idle
-612,-839,2014,-2018,36,-407,Idle
-918,-717,2014,-1507,85,-271,Idle
-823,-516,2014,-1046,69,-316,Idle
-576,-362,2014,-651,85,-316,Idle
-435,-234,2014,-305,216,-271,Idle
-375,-84,1967,-8,379,-181,Idle
-393,64,1793,222,477,-135,Idle
-408,175,1652,386,525,-90,Idle
-388,261,1524,485,525,-90,Idle
-354,330,1407,518,477,-45,Idle
-271,360,1286,518,379,0,Idle
-183,375,1190,502,297,45,Idle
-130,360,1122,469,248,0,Idle
-130,352,1079,436,216,0,Idle
-141,322,1061,386,167,45,Idle
-168,300,1037,337,118,45,Idle
-174,273,1022,304,36,45,Idle
-153,255,1014,254,-44,90,Idle
-141,231,999,222,-126,90,Idle
-123,213,1002,205,-191,90,Idle
-129,190,983,189,-240,135,Idle
-120,193,956,189,-256,135,Idle
-103,193,933,172,-256,135,Idle
-100,180,902,172,-240,135,Idle
-129,177,900,172,-208,90,Idle
-165,181,900,172,-175,90,Idle
-190,177,918,189,-175,90,Idle
-198,174,935,189,-159,45,Idle
-208,171,948,189,-142,45,Idle
-229,168,962,205,-142,45,Idle
-232,160,962,205,-126,90,Idle
-211,166,947,205,-110,0,Idle
-202,171,941,205,-61,0,Idle
-211,177,939,205,-12,0,Idle
-217,178,945,205,4,0,Idle
-228,181,951,205,20,-45,Idle
-223,208,1175,106,-175,90,Idle
-243,198,1226,189,-126,135,Idle
-244,184,1254,222,-110,181,Idle
-265,168,1338,320,-77,181,Idle
-285,118,1412,353,-77,226,Idle
-265,39,1460,469,4,226,Idle
-301,-83,1575,584,36,271,Idle
-438,-251,1694,798,85,362,Idle
-543,-317,1748,1029,134,407,Idle
-613,-221,1739,1342,248,588,Idle
-558,-5,1652,1638,362,633,Idle
-472,196,1586,1853,477,633,Idle
-474,337,1472,2017,525,769,Idle
-441,439,1307,2149,525,769,Idle
-340,505,1121,2215,493,769,Idle
-222,546,962,2231,411,814,Idle
-187,556,795,2182,313,859,Idle
-159,546,653,2116,199,905,Idle
-126,547,525,2017,36,950,Idle
-55,541,414,1902,-110,950,Idle
30,546,320,1787,-191,950,Idle
75,555,233,1671,-224,859,Idle
93,555,176,1540,-256,859,Idle
74,552,152,1424,-240,724,Idle
57,549,129,1276,-256,678,Idle
59,552,107,1161,-240,543,Idle
62,556,107,1029,-208,497,Idle
38,556,99,913,-159,362,Idle
9,567,99,782,-126,316,Idle
-9,588,105,683,-77,271,Idle
-33,607,116,535,-77,181,Idle
-58,627,137,452,-61,135,Idle
-64,649,168,353,-61,90,Idle
-61,687,189,254,-77,0,Idle
-57,715,215,172,-61,0,Idle
-42,739,258,90,-61,-45,Idle
-40,759,285,24,-61,-90,Idle
-30,772,341,-58,-61,-135,Idle
-51,777,387,-107,-77,-181,Idle
-64,783,456,-156,-77,-181,Idle
-147,166,1032,123,-61,90,Idle
-156,169,1037,106,-77,135,Idle
-153,171,1032,139,-61,90,Idle
-154,175,1049,106,-93,90,Idle
-154,171,1070,139,-77,135,Idle
-135,169,1125,139,-110,90,Idle
-127,151,1194,172,-93,135,Idle
-121,112,1314,205,-93,90,Idle
-166,69,1424,287,-61,181,Idle
-201,24,1502,386,-28,181,Idle
-210,-2,1526,518,36,226,Idle
-225,-41,1584,633,134,271,Idle
-303,-132,1611,798,232,362,Idle
-400,-192,1608,996,313,452,Idle
-535,-159,1682,1227,330,543,Idle
-631,-75,1698,1441,297,633,Idle
-568,45,1686,1671,264,724,Idle
-499,165,1608,1869,216,769,Idle
-421,267,1449,2017,167,814,Idle
-292,354,1232,2133,134,814,Idle
-177,421,1014,2199,134,814,Idle
-103,472,824,2199,118,769,Idle
-58,502,677,2166,101,769,Idle
-31,516,566,2083,69,769,Idle
-18,525,465,1984,4,769,Idle
17,541,374,1869,-77,769,Idle
56,553,299,1737,-175,724,Idle
80,559,240,1589,-273,678,Idle
95,559,186,1441,-322,588,Idle
98,561,155,1292,-354,588,Idle
117,567,131,1144,-354,543,Idle
137,577,119,996,-338,452,Idle
140,585,144,848,-305,407,Idle
140,592,141,699,-256,362,Idle
128,595,162,551,-191,316,Idle
95,603,209,419,-126,362,Idle
57,600,228,304,-77,271,Idle
29,607,252,189,-44,226,Idle
15,622,291,90,-28,181,Idle
-6,636,324,-8,-44,135,Idle
-22,639,374,-107,-44,135,Idle
-36,649,437,-173,-61,45,Idle
-54,658,476,-239,-77,90,Idle
-54,670,528,-272,-77,45,Idle
-81,669,594,-288,-93,45,Idle
-109,654,644,-321,-93,45,Idle
-111,651,684,-321,-93,45,Idle
-94,664,698,-321,-93,0,Idle
-76,669,719,-288,-61,-45,Idle
-79,676,735,-288,-44,0,Idle
-204,114,1185,139,-175,135,Idle
-204,124,1217,172,-191,135,Idle
-192,117,1322,205,-224,226,Idle
-253,52,1497,271,-289,226,Idle
-273,-54,1649,403,-273,316,Idle
-199,-107,1802,551,-273,316,Idle
-94,-158,1938,765,-159,362,Idle
-69,-254,1959,979,-44,362,Idle
-129,-324,1890,1259,199,497,Idle
-291,-330,1761,1540,395,543,Idle
-408,-263,1622,1836,591,678,Idle
-462,-62,1511,2133,656,724,Idle
-510,189,1404,2347,574,724,Idle
-448,390,1307,2528,428,724,Idle
-289,513,1172,2610,232,769,Idle
-97,574,1059,2676,101,724,Idle
47,567,990,2660,52,678,Idle
98,525,900,2676,118,724,Idle
26,478,698,2561,69,724,Idle
-63,459,441,2462,-61,769,Idle
-100,466,201,2281,-338,678,Idle
-18,492,14,2100,-517,678,Idle
96,529,-117,1902,-615,543,Idle
183,567,-193,1671,-615,543,Idle
240,613,-234,1457,-550,543,Idle
242,651,-214,1259,-452,497,Idle
200,663,-183,1029,-371,452,Idle
131,664,-141,815,-273,407,Idle
80,663,-109,600,-191,407,Idle
50,651,-40,403,-159,316,Idle
12,625,45,238,-142,316,Idle
-40,618,120,106,-126,362,Idle
-73,619,188,-25,-159,271,Idle
-82,634,254,-123,-175,226,Idle
-76,651,317,-206,-191,316,Idle
-61,660,362,-239,-208,181,Idle
-43,675,425,-288,-208,181,Idle
-27,687,479,-305,-191,181,Idle
-39,696,530,-288,-126,226,Idle
-54,691,590,-288,-110,271,Idle
-64,699,626,-272,-110,135,Idle
-54,715,656,-272,-93,181,Idle
-49,723,692,-239,-77,135,Idle
-46,747,704,-206,-61,-90,Idle
-28,759,705,-173,-28,-45,Idle
-34,775,719,-140,20,-90,Idle
-40,784,719,-90,69,-45,Idle
-33,795,726,-74,69,-135,Idle
-51,799,738,-41,85,-181,Idle
-61,805,752,-8,101,-90,Idle
-153,154,1064,24,-126,181,Idle
-153,156,1070,24,-142,181,Idle
-148,162,1082,24,-159,226,Idle
-147,169,1101,24,-175,226,Idle
-139,175,1145,40,-191,226,Idle
-118,169,1205,73,-191,135,Idle
-112,117,1356,90,-208,226,Idle
-174,15,1521,222,-126,226,Idle
-219,-89,1665,320,-61,271,Idle
-265,-161,1755,518,4,316,Idle
-247,-219,1739,732,20,362,Idle
-255,-237,1728,963,-12,316,Idle
-307,-213,1659,1210,52,407,Idle
-262,-107,1632,1457,134,362,Idle
-255,57,1584,1688,232,407,Idle
-256,189,1518,1902,281,407,Idle
-249,291,1413,2050,232,452,Idle
-214,355,1250,2166,183,452,Idle
-118,394,1089,2248,150,407,Idle
-55,435,923,2264,150,407,Idle
-28,472,777,2248,150,407,Idle
-33,481,662,2182,101,362,Idle
-31,490,560,2083,4,407,Idle
-19,504,482,1968,-93,407,Idle
-30,513,419,1853,-191,407,Idle
-21,526,369,1721,-273,362,Idle
-28,540,326,1572,-354,362,Idle
-3,556,287,1441,-387,316,Idle
29,570,276,1292,-420,316,Idle
36,571,272,1161,-403,316,Idle
27,565,269,1012,-387,271,Idle
23,574,257,881,-354,271,Idle
9,585,269,749,-322,271,Idle
-3,595,272,633,-289,271,Idle
6,601,291,518,-273,271,Idle
-4,607,315,419,-240,271,Idle
-18,615,330,320,-208,271,Idle
-24,634,366,238,-191,271,Idle
-34,646,410,156,-191,271,Idle
-55,645,446,90,-175,226,Idle
863,43,1451,403,248,0,Idle
1056,37,1470,551,395,-271,Idle
1209,40,1373,699,803,-497,Idle
1196,51,1257,864,1129,-724,Idle
957,82,1149,1029,1259,-1086,Idle
615,123,1040,1128,1015,-1583,Idle
441,193,878,1210,525,-2081,Idle
356,276,804,1243,-61,-2534,Idle
138,259,915,1210,-680,-2805,Idle
-153,184,1025,1128,-1137,-2896,Idle
-364,97,1086,1012,-1480,-2805,Idle
-475,76,1103,897,-1675,-2760,Idle
-589,124,1061,765,-1692,-2624,Idle
-820,183,990,600,-1561,-2353,Idle
-1084,172,938,419,-1496,-2036,Idle
-1165,132,899,271,-1284,-1629,Idle
-1198,145,854,156,-1023,-1131,Idle
-1234,165,795,57,-811,-633,Idle
-1137,132,770,-25,-664,-271,Idle
-997,96,782,-90,-550,0,Idle
-894,49,800,-123,-371,135,Idle
-841,34,809,-123,-224,362,Idle
-781,64,819,-107,-159,497,Idle
-690,102,834,-90,-142,588,Idle
-576,147,842,-74,-159,588,Idle
-463,195,825,-58,-175,543,Idle
-343,238,815,-8,-126,497,Idle
-246,276,803,7,-93,497,Idle
-193,297,809,7,-44,362,Idle
-172,303,819,40,20,362,Idle
-16,301,965,139,199,724,Idle
42,306,977,139,281,724,Idle
110,309,996,156,346,724,Idle
155,310,1019,156,411,678,Idle
242,289,1086,172,444,633,Idle
414,276,1152,205,477,452,Idle
669,259,1181,271,558,271,Idle
921,282,1172,370,721,45,Idle
1050,315,1118,452,868,-181,Idle
972,328,1091,485,835,-497,Idle
695,322,993,551,591,-905,Idle
479,324,891,535,69,-1267,Idle
330,336,920,568,-615,-1674,Idle
204,282,1023,518,-1333,-1991,Idle
83,189,1224,485,-1920,-2126,Idle
-7,63,1277,419,-2263,-2262,Idle
-33,36,1227,370,-2328,-2262,Idle
-204,90,1121,304,-2197,-2172,Idle
-472,91,1020,222,-1969,-1991,Idle
-645,73,989,139,-1643,-1810,Idle
-757,55,983,123,-1219,-1538,Idle
-858,64,939,139,-795,-1176,Idle
-943,94,887,139,-468,-905,Idle
-948,132,861,172,-240,-633,Idle
-876,177,803,189,-77,-452,Idle
-792,225,765,172,20,-316,Idle
-720,250,731,156,134,-135,Idle
-673,280,728,123,183,-90,Idle
-622,315,749,73,216,0,Idle
-564,351,777,57,199,0,Idle
683,264,1136,222,-159,-135,Idle
873,268,1122,238,-93,-271,Idle
996,265,1050,304,69,-543,Idle
1115,231,1073,353,216,-859,Idle
1067,207,980,386,264,-1221,Idle
996,223,815,419,248,-1538,Idle
872,289,665,403,-28,-1900,Idle
600,262,741,320,-485,-2353,Idle
242,154,965,271,-1056,-2624,Idle
29,30,1154,205,-1529,-2760,Idle
60,-48,1259,156,-1806,-2760,Idle
-19,-92,1254,57,-1969,-2760,Idle
-259,-62,1050,7,-1969,-2715,Idle
-460,-81,980,-107,-1855,-2579,Idle
-556,-122,980,-156,-1512,-2353,Idle
-582,-110,1026,-140,-974,-2036,Idle
-781,-116,1097,-123,-452,-1719,Idle
-1024,-102,1067,-58,-93,-1402,Idle
-1102,-47,1062,24,69,-1176,Idle
-1108,16,1080,73,85,-995,Idle
-1068,79,1044,123,52,-814,Idle
-985,168,1019,139,4,-724,Idle
-889,256,1022,156,-12,-588,Idle
-766,336,1014,172,-28,-497,Idle
-640,397,993,172,-28,-362,Idle
-555,403,963,156,-12,-226,Idle
-463,442,947,139,-12,-135,Idle
-384,480,911,156,-12,-45,Idle
-321,513,905,139,-12,0,Idle
-285,496,908,106,-28,45,Idle
-249,453,908,90,-61,90,Idle
-190,426,903,90,-93,135,Idle
-150,411,896,73,-93,135,Idle
-135,376,890,57,-93,135,Idle
-115,346,887,40,-77,181,Idle
-105,322,902,24,-61,181,Idle
-103,301,920,7,-44,181,Idle
-108,282,932,7,-28,181,Idle
-103,259,941,-8,-12,181,Idle
-105,256,953,-8,4,226,Idle
686,279,1233,139,-224,-316,Idle
858,264,1251,238,-175,-452,Idle
995,211,1236,287,-110,-814,Idle
1094,180,1172,403,-28,-1086,Idle
1056,187,1031,452,-142,-1538,Idle
1001,243,840,502,-371,-1945,Idle
903,279,732,485,-697,-2353,Idle
747,249,692,419,-1088,-2715,Idle
531,156,921,304,-1480,-2941,Idle
128,16,1145,238,-1741,-2896,Idle
-210,-108,1274,123,-1887,-2805,Idle
-355,-132,1320,90,-2002,-2670,Idle
-408,-84,1218,24,-1969,-2670,Idle
-471,-56,1070,-8,-1757,-2398,Idle
-550,-39,944,-58,-1463,-2262,Idle
-636,-23,897,-58,-1023,-1945,Idle
-763,-15,908,-90,-680,-1810,Idle
-858,-14,938,-74,-371,-1493,Idle
-885,21,993,-25,-191,-1357,Idle
-913,70,990,7,-110,-1176,Idle
-858,130,995,40,-28,-950,Idle
-807,211,1016,57,-12,-905,Idle
-753,303,1017,57,20,-678,Idle
-693,364,1007,73,20,-678,Idle
-619,400,1026,57,4,-452,Idle
-526,453,1016,90,4,-362,Idle
-439,504,1005,90,-44,-271,Idle
-391,526,989,106,-61,-271,Idle
-337,517,969,106,-77,-90,Idle
-268,502,945,139,-93,-90,Idle
-1054,258,1016,238,-289,-271,Idle
-1350,217,1043,172,-550,45,Idle
-1321,124,1118,156,-697,362,Idle
-1131,64,1319,139,-729,859,Idle
-1110,28,1424,189,-517,1448,Idle
-1134,21,1353,172,-240,2081,Idle
-1107,106,1068,156,-12,2760,Idle
-960,175,791,57,199,3258,Idle
-648,127,722,-25,509,3529,Idle
-303,40,752,-123,901,3756,Idle
-114,-33,773,-189,1162,3710,Idle
-10,-78,855,-206,1259,3620,Idle
189,-80,921,-189,1227,3348,Idle
347,-33,951,-173,1064,3032,Idle
479,3,977,-140,852,2624,Idle
617,42,975,-107,607,2217,Idle
741,109,963,-41,395,1810,Idle
867,153,995,-8,248,1448,Idle
917,193,990,40,199,1086,Idle
830,229,963,90,216,859,Idle
707,253,953,123,216,678,Idle
624,270,933,156,183,362,Idle
522,285,906,172,150,271,Idle
396,313,881,156,101,135,Idle
276,336,870,156,20,-45,Idle
179,336,872,156,-44,-135,Idle
102,324,885,90,-159,-226,Idle
42,298,929,73,-208,-226,Idle
8,271,989,40,-240,-226,Idle
-67,255,1029,24,-256,-271,Idle
-799,273,906,-74,-403,497,Idle
-937,208,965,-156,-648,724,Idle
-1014,103,1104,-206,-844,995,Idle
-982,-3,1253,-222,-844,1402,Idle
-831,-47,1277,-206,-599,1900,Idle
-663,25,1146,-173,-289,2398,Idle
-514,106,968,-156,36,2851,Idle
-232,178,842,-189,395,3077,Idle
41,186,759,-255,786,3213,Idle
116,180,731,-321,1031,3167,Idle
-6,138,839,-338,1308,3258,Idle
-82,72,942,-305,1357,2986,Idle
84,34,1082,-239,1243,2579,Idle
317,72,1173,-140,998,2081,Idle
399,147,1167,-58,640,1629,Idle
564,225,1113,24,330,1221,Idle
744,286,1049,90,134,859,Idle
747,324,1007,139,118,633,Idle
638,328,980,172,150,407,Idle
545,349,933,205,167,226,Idle
465,381,891,222,167,45,Idle
360,399,863,238,167,0,Idle
218,409,849,189,101,-135,Idle
80,399,854,156,4,-181,Idle
-28,382,873,90,-126,-181,Idle
-66,352,914,73,-224,-271,Idle
-93,337,960,24,-305,-226,Idle
-121,303,1014,-8,-354,-226,Idle
-133,274,1056,-41,-387,-271,Idle
-132,256,1070,-41,-354,-181,Idle
-103,247,1068,-41,-322,-181,Idle
-78,250,1059,-41,-273,-135,Idle
-69,264,1046,-58,-224,-90,Idle
-88,264,1038,-41,-159,-181,Idle
-106,274,1026,-8,-126,-135,Idle
-106,283,1026,-25,-159,-135,Idle
-127,291,1017,7,-175,-181,Idle
-120,298,1014,24,-175,-135,Idle
-94,300,999,24,-224,-226,Idle
-79,303,993,24,-240,-226,Idle
-708,-114,1265,-25,-224,2534,Idle
-664,-45,1145,24,85,2941,Idle
-459,-6,1055,24,411,3213,Idle
-195,3,995,7,705,3258,Idle
-118,40,885,-8,901,3258,Idle
-7,76,824,7,1064,3213,Idle
104,126,771,-8,1194,3077,Idle
209,142,816,-25,1178,2805,Idle
386,156,903,-41,1015,2534,Idle
530,199,965,-8,819,2126,Idle
605,264,963,24,640,1855,Idle
635,313,963,40,477,1493,Idle
642,319,945,57,313,1221,Idle
672,319,923,73,216,905,Idle
