@relation readyfile-weka.filters.unsupervised.attribute.Remove-R1

@attribute ax numeric
@attribute ay numeric
@attribute az numeric
@attribute gx numeric
@attribute gy numeric
@attribute gz numeric
@attribute Idle {Down,Idle,Up,Right,Left}

@data
308,-342,962,749,-28,-407,Up
320,-335,959,765,-12,-362,Up
324,-353,950,798,36,-362,Up
306,-345,957,815,36,-362,Up
201,-764,572,732,-159,-271,Up
207,-744,573,749,-142,-271,Up
164,-789,596,716,-224,-271,Up
188,-782,590,716,-191,-271,Up
309,52,965,90,-12,0,Up
318,52,962,106,4,90,Up
195,-731,572,765,-126,-226,Up
183,-720,582,798,-126,-226,Up
356,-191,1004,683,4,-271,Up
374,-185,992,650,20,-226,Up
350,-213,990,699,20,-271,Up
362,-197,999,683,4,-226,Up
137,-807,587,716,-240,-316,Up
140,-798,597,716,-224,-316,Up
131,-822,561,716,-240,-316,Up
183,-642,600,749,-142,-271,Up
191,-621,639,765,-142,-316,Up
164,-656,611,716,-93,-271,Up
164,-654,609,749,-110,-271,Up
203,-608,723,782,-93,-316,Up
213,-606,723,782,-77,-362,Up
206,-606,684,782,-126,-316,Up
203,-606,711,782,-110,-316,Up
143,-695,534,600,-159,-226,Up
159,-681,533,633,-142,-226,Up
110,-708,540,568,-159,-181,Up
113,-705,540,584,-175,-226,Up
162,-647,612,699,-77,-226,Up
159,-648,624,716,-77,-226,Up
168,-662,558,650,-110,-226,Up
168,-647,590,683,-93,-226,Up
276,-489,803,848,-61,-407,Up
279,-470,809,848,-44,-407,Up
287,-528,773,848,-61,-407,Up
282,-509,789,848,-61,-362,Up
312,-437,861,864,4,-362,Up
308,-437,884,848,20,-407,Up
290,-455,836,848,-28,-407,Up
306,-441,855,848,-12,-407,Up
242,-569,719,798,-110,-407,Up
267,-560,737,815,-110,-407,Up
219,-603,704,782,-93,-362,Up
216,-591,699,798,-93,-362,Up
269,-555,786,815,-93,-362,Up
282,-539,789,831,-61,-407,Up
258,-555,761,831,-93,-362,Up
212,-627,735,650,-126,-316,Up
221,-618,725,633,-126,-407,Up
189,-633,729,617,-142,-407,Up
249,-602,720,666,-110,-362,Up
236,-605,713,650,-126,-407,Up
194,-660,662,584,-175,-316,Up
200,-660,657,568,-175,-271,Up
191,-639,725,633,-126,-362,Up
192,-648,695,617,-142,-407,Up
260,-543,816,683,-28,-362,Up
270,-540,815,683,-44,-362,Up
261,-555,825,699,-44,-362,Up
266,-540,840,683,-28,-316,Up
278,-539,827,699,-28,-362,Up
234,-597,764,699,-77,-362,Up
243,-606,738,683,-93,-362,Up
263,-570,822,699,-44,-362,Up
248,-587,797,699,-61,-362,Up
63,-722,665,551,-175,-226,Up
72,-720,662,551,-175,-181,Up
65,-731,653,568,-159,-226,Up
120,-722,630,551,-208,-271,Up
98,-725,651,551,-208,-226,Up
90,-752,602,551,-175,-181,Up
90,-752,602,551,-191,-181,Up
71,-743,635,568,-159,-181,Up
86,-750,606,568,-175,-181,Up
149,-672,695,568,-159,-271,Up
128,-681,686,551,-175,-316,Up
180,-665,669,551,-175,-271,Up
161,-672,677,551,-175,-362,Up
116,-711,632,535,-208,-271,Up
120,-714,627,551,-208,-271,Up
125,-678,678,568,-159,-271,Up
120,-699,653,568,-175,-226,Up
330,-287,939,535,-12,-226,Up
342,-284,930,535,-28,-226,Up
321,-294,939,551,4,-226,Up
360,-210,1047,650,69,-316,Up
375,-189,1061,617,85,-271,Up
362,-311,924,568,20,-271,Up
357,-323,921,551,4,-226,Up
326,-299,935,551,20,-226,Up
344,-308,933,568,20,-226,Up
333,-255,1013,732,150,-271,Up
338,-279,1022,716,118,-362,Up
324,-239,1010,732,167,-271,Up
309,-318,1014,765,85,-407,Up
330,-296,1013,732,118,-316,Up
315,-230,1031,666,118,-226,Up
324,-218,1043,650,69,-362,Up
314,-230,1019,716,150,-226,Up
314,-230,1019,666,101,-316,Up
309,-452,881,633,4,-362,Up
317,-447,888,633,20,-316,Up
308,-461,879,633,4,-362,Up
339,-429,909,617,52,-316,Up
332,-438,900,617,20,-316,Up
291,-510,875,666,-12,-316,Up
272,-530,863,683,-28,-316,Up
308,-479,879,650,-12,-316,Up
291,-492,885,650,-12,-316,Up
329,-353,912,551,-12,-316,Up
336,-356,920,584,4,-271,Up
336,-342,912,568,-12,-271,Up
336,-351,905,568,4,-271,Up
327,-404,908,600,52,-316,Up
335,-413,908,617,52,-316,Up
339,-368,915,600,36,-271,Up
324,-386,915,600,36,-271,Up
327,-123,989,172,4,0,Up
339,-117,1002,172,4,45,Up
338,-120,987,172,20,90,Up
332,-126,1037,205,4,45,Up
335,-122,1020,189,4,0,Up
299,-111,1016,172,36,135,Up
303,-107,1008,123,-12,0,Up
318,-113,1001,156,20,0,Up
296,-116,1002,139,20,0,Up
341,-131,1004,271,4,-90,Up
338,-137,998,271,4,-90,Up
345,-131,1014,254,-12,-45,Up
311,-146,987,287,20,-90,Up
329,-140,995,287,20,-90,Up
345,-117,1026,222,20,0,Up
333,-123,1031,205,4,0,Up
363,-122,1013,254,4,-45,Up
356,-123,1019,238,4,-45,Up
309,-71,918,123,-44,-45,Up
306,-75,930,106,-44,0,Up
302,-75,908,123,-12,-45,Up
296,-83,944,90,-61,-90,Up
300,-77,942,90,-77,-45,Up
305,-59,906,156,-12,0,Up
300,-62,909,156,-12,0,Up
305,-68,896,139,-12,0,Up
305,-66,906,139,4,0,Up
308,-93,987,106,4,90,Up
299,-92,969,90,4,0,Up
312,-95,1002,139,36,90,Up
318,-90,990,106,36,135,Up
293,-86,956,106,-44,0,Up
290,-83,951,106,-77,-90,Up
287,-95,969,123,-12,-45,Up
290,-89,966,90,-44,0,Up
47,-870,585,551,-289,-271,Up
56,-858,596,551,-273,-271,Up
53,-890,558,568,-305,-271,Up
93,-837,585,551,-208,-271,Up
77,-852,600,551,-240,-271,Up
-3,-942,537,584,-338,-271,Up
-12,-936,531,600,-354,-362,Up
47,-918,525,568,-338,-316,Up
20,-939,521,584,-338,-271,Up
50,-815,624,551,-159,-135,Up
62,-803,614,535,-191,-181,Up
53,-822,623,551,-142,-226,Up
87,-764,609,535,-208,-181,Up
68,-776,611,535,-208,-181,Up
114,-810,575,551,-142,-226,Up
108,-822,573,535,-191,-226,Up
69,-824,614,568,-126,-181,Up
99,-816,603,535,-159,-271,Up
312,-167,900,271,-28,-90,Up
308,-162,873,287,-28,-45,Up
312,-161,932,320,4,-45,Up
290,-156,828,222,-28,0,Up
288,-159,851,254,-44,0,Up
315,-152,968,304,20,-90,Up
311,-149,978,304,20,-90,Up
306,-158,953,304,4,-90,Up
302,-158,959,320,36,-45,Up
-34,-861,462,650,-305,-271,Up
306,-108,840,139,52,0,Up
-25,-921,524,617,-322,-271,Up
-33,-900,498,617,-322,-316,Up
309,-131,819,189,4,0,Up
297,-144,819,222,-12,-45,Up
318,-113,836,156,36,-45,Up
318,-117,830,156,4,0,Up
80,-663,588,617,-175,-271,Up
81,-647,620,633,-159,-271,Up
48,-684,557,568,-175,-271,Up
62,-680,569,600,-175,-226,Up
96,-636,644,650,-175,-316,Up
107,-644,650,650,-175,-362,Up
89,-639,636,633,-175,-316,Up
-42,-737,258,584,-354,-45,Up
30,-669,521,469,-175,-181,Up
-82,-650,189,535,-289,45,Up
-61,-692,225,551,-338,0,Up
36,-662,537,502,-191,-226,Up
39,-668,546,535,-175,-226,Up
30,-665,527,502,-175,-181,Up
243,-587,756,716,-191,-452,Up
257,-575,762,749,-191,-407,Up
236,-584,750,716,-191,-452,Up
252,-588,746,716,-175,-407,Up
272,-557,797,749,-191,-452,Up
284,-543,822,732,-191,-452,Up
266,-569,764,732,-208,-452,Up
158,-636,657,683,-208,-362,Up
176,-620,680,699,-208,-407,Up
122,-650,648,666,-191,-316,Up
143,-650,651,666,-208,-362,Up
185,-599,729,699,-208,-452,Up
203,-593,743,699,-191,-452,Up
182,-609,707,699,-208,-407,Up
89,-782,569,254,-110,-90,Up
87,-798,582,254,-126,-135,Up
71,-729,548,304,-61,-135,Up
78,-752,561,287,-77,-90,Up
81,-828,621,254,-208,-135,Up
62,-842,648,271,-224,-135,Up
84,-812,606,254,-159,-135,Up
6,-699,519,386,-159,-181,Up
11,-695,533,370,-110,-135,Up
29,-680,512,452,-175,-181,Up
21,-696,507,419,-142,-135,Up
26,-698,548,320,-77,-181,Up
44,-707,545,304,-77,-135,Up
23,-698,542,337,-93,-181,Up
-130,-519,-58,205,-191,271,Up
-103,-537,-18,304,-208,226,Up
-175,-491,-144,7,-93,407,Up
-156,-504,-105,123,-142,316,Up
-97,-581,87,436,-240,135,Up
-96,-612,143,485,-256,90,Up
-99,-555,32,370,-224,181,Up
33,-839,665,320,-240,-135,Up
8,-830,662,320,-224,-135,Up
48,-845,666,271,-256,-181,Up
-3,-818,647,403,-142,-90,Up
11,-818,626,419,-126,-90,Up
-4,-821,663,353,-191,-135,Up
230,-576,746,963,-110,-588,Up
231,-573,720,963,-110,-543,Up
261,-542,774,979,-77,-633,Up
237,-563,768,979,-77,-543,Up
231,-576,668,913,-159,-588,Up
209,-584,669,897,-159,-543,Up
227,-581,693,913,-159,-543,Up
293,-443,917,963,-28,-543,Up
290,-446,912,979,-12,-543,Up
309,-428,914,930,-61,-543,Up
291,-443,924,963,-28,-543,Up
308,-471,858,996,-28,-588,Up
278,-509,822,996,-44,-543,Up
293,-458,888,979,-12,-543,Up
15,-732,389,469,-142,0,Up
0,-689,348,469,-159,0,Up
0,-786,492,469,-110,0,Up
8,-765,441,502,-110,0,Up
-45,-585,272,419,-159,45,Up
-66,-540,231,353,-191,135,Up
-21,-635,315,436,-175,45,Up
140,-606,663,881,-77,-452,Up
171,-609,632,864,-93,-452,Up
161,-602,671,881,-126,-497,Up
149,-611,669,864,-110,-452,Up
18,-815,576,469,-93,-90,Up
11,-810,542,485,-93,-45,Up
15,-822,605,452,-93,-90,Up
29,-915,381,666,-371,-226,Up
42,-914,410,666,-338,-226,Up
-22,-867,345,633,-387,-181,Up
9,-900,368,650,-387,-181,Up
405,-203,1014,716,69,-362,Up
425,-212,996,716,52,-316,Up
395,-189,1017,699,85,-316,Up
299,-545,827,749,-142,-407,Up
314,-539,824,749,-126,-407,Up
296,-540,831,732,-175,-407,Up
290,-546,828,732,-159,-407,Up
-37,-780,293,600,-371,-90,Up
-36,-824,327,633,-387,-135,Up
326,-525,834,765,-93,-362,Up
389,-330,999,848,52,-452,Up
398,-336,1004,864,20,-543,Up
365,-303,1004,815,69,-497,Up
372,-320,998,831,52,-452,Up
365,-371,972,897,-44,-543,Up
317,-410,948,930,-61,-543,Up
399,-344,990,897,-12,-497,Up
402,-225,1010,732,36,-362,Up
410,-228,1023,749,20,-362,Up
417,-216,1001,732,20,-452,Up
395,-255,1038,782,36,-452,Up
395,-278,1019,798,36,-452,Up
407,-240,1035,749,20,-452,Up
276,-299,969,57,-159,226,Right
264,-294,974,57,-159,135,Right
312,-302,941,57,-175,226,Right
293,-306,953,57,-175,135,Right
233,-309,972,106,-77,226,Right
233,-314,972,90,-77,226,Right
245,-297,980,73,-126,181,Right
239,-303,974,73,-110,135,Right
378,-311,942,106,-61,407,Right
377,-314,941,90,-93,362,Right
359,-314,929,123,-12,452,Right
371,-314,932,106,-44,407,Right
366,-306,932,40,-159,316,Right
347,-311,936,73,-159,226,Right
368,-315,936,90,-110,316,Right
237,-347,875,57,-126,135,Right
234,-353,873,40,-126,181,Right
204,-363,909,90,-110,181,Right
210,-354,896,73,-110,181,Right
240,-396,887,57,-44,226,Right
284,-429,864,57,-44,181,Right
219,-362,876,57,-126,135,Right
218,-374,885,57,-110,135,Right
216,-341,968,123,-28,181,Right
230,-342,959,123,-28,135,Right
221,-321,968,123,-44,181,Right
213,-333,969,123,-44,226,Right
224,-363,945,106,-77,135,Right
209,-366,924,106,-93,181,Right
239,-353,953,106,-61,181,Right
324,-324,945,238,52,769,Right
315,-327,948,238,36,814,Right
348,-327,941,222,52,769,Right
311,-335,930,222,-12,950,Right
317,-332,933,222,-12,859,Right
374,-332,908,205,69,678,Right
383,-336,906,205,69,588,Right
356,-333,920,238,85,678,Right
365,-330,912,222,69,633,Right
258,-311,990,172,-77,1086,Right
269,-306,981,172,-77,1131,Right
267,-321,981,172,-61,1086,Right
287,-296,966,139,-110,1221,Right
282,-299,974,139,-110,1176,Right
306,-326,929,205,-44,950,Right
308,-335,929,222,-28,950,Right
291,-317,962,205,-44,1086,Right
300,-327,944,205,-44,995,Right
318,-330,932,73,-110,135,Right
344,-321,926,73,-77,135,Right
300,-324,936,73,-110,90,Right
368,-341,908,106,-61,181,Right
354,-330,918,73,-77,181,Right
236,-336,945,90,-110,90,Right
216,-332,962,90,-93,90,Right
284,-327,939,73,-110,135,Right
263,-330,944,90,-110,90,Right
396,-317,923,172,20,452,Right
395,-326,933,156,4,452,Right
375,-336,911,189,52,588,Right
389,-327,918,189,36,543,Right
393,-339,911,139,-28,271,Right
384,-344,902,106,-44,226,Right
383,-329,933,172,4,362,Right
383,-335,926,139,-28,362,Right
26,-174,1046,-107,-273,1810,Right
-9,-168,1035,-123,-289,1764,Right
59,-177,1047,-90,-289,1719,Right
-19,-162,1028,-140,-305,1810,Right
-21,-165,1032,-123,-273,1810,Right
15,-225,1049,-41,-338,1719,Right
18,-225,1035,-8,-322,1719,Right
66,-185,1049,-90,-322,1674,Right
44,-201,1050,-41,-305,1719,Right
-25,-114,999,-173,-110,1991,Right
-136,-111,1001,-173,-77,1945,Right
81,-101,990,-173,-175,1900,Right
-312,-78,999,-206,-159,1900,Right
-226,-92,1002,-189,-93,1945,Right
-18,-156,1022,-156,-305,1810,Right
-33,-164,1022,-156,-305,1900,Right
90,-104,998,-173,-224,1855,Right
29,-131,1022,-189,-305,1810,Right
150,-267,1022,106,-77,1538,Right
149,-270,1001,57,-126,1493,Right
186,-260,1034,106,-77,1402,Right
117,-269,981,57,-175,1538,Right
137,-273,986,57,-159,1538,Right
273,-285,977,139,-93,1312,Right
291,-291,966,123,-110,1312,Right
219,-273,1037,123,-61,1357,Right
237,-278,1010,123,-77,1312,Right
42,-240,1023,7,-240,1629,Right
51,-249,1020,57,-191,1674,Right
48,-219,1034,-8,-305,1674,Right
65,-230,1032,-8,-273,1674,Right
110,-258,992,40,-191,1629,Right
117,-267,989,57,-175,1583,Right
57,-261,1017,24,-208,1629,Right
78,-267,995,40,-191,1583,Right
206,-317,981,7,-191,950,Right
192,-326,968,7,-191,995,Right
200,-312,995,-8,-191,905,Right
212,-321,956,-8,-175,1040,Right
210,-326,959,7,-175,950,Right
206,-318,986,57,-110,950,Right
210,-324,978,57,-126,950,Right
162,-327,995,40,-159,950,Right
174,-326,989,57,-142,950,Right
182,-306,969,24,-191,1131,Right
192,-305,957,40,-175,1176,Right
183,-308,977,24,-159,1086,Right
177,-287,956,57,-208,1267,Right
183,-302,950,57,-208,1176,Right
191,-312,978,40,-126,1040,Right
200,-321,965,7,-159,995,Right
183,-306,987,24,-175,1040,Right
179,-311,987,7,-159,1086,Right
302,-299,951,172,20,678,Right
282,-296,966,189,4,678,Right
318,-294,939,172,20,678,Right
252,-299,986,156,-28,724,Right
273,-291,978,172,-12,724,Right
350,-308,924,156,36,633,Right
356,-311,920,123,-12,452,Right
320,-299,936,172,36,633,Right
332,-303,933,156,36,588,Right
230,-323,963,90,-77,859,Right
234,-318,959,106,-61,905,Right
222,-321,975,73,-93,905,Right
222,-323,972,90,-77,814,Right
255,-291,974,139,-61,769,Right
245,-299,981,156,-61,769,Right
242,-311,962,123,-77,814,Right
251,-299,969,123,-77,769,Right
212,-371,842,90,4,135,Right
188,-366,863,106,-12,181,Right
239,-378,816,73,20,181,Right
171,-377,900,156,-44,135,Right
174,-372,884,139,-28,90,Right
366,-453,780,7,-12,45,Right
459,-470,767,-8,-28,90,Right
267,-395,798,57,4,45,Right
296,-423,791,24,20,135,Right
180,-351,959,156,20,135,Right
176,-342,975,156,20,45,Right
182,-366,944,172,4,90,Right
191,-326,966,123,-44,90,Right
177,-335,978,123,-12,90,Right
171,-384,909,139,-61,181,Right
164,-375,914,156,-61,90,Right
179,-383,921,172,-12,90,Right
183,-383,903,156,-28,90,Right
176,-264,972,24,-256,1448,Right
156,-257,968,24,-273,1448,Right
156,-269,992,24,-240,1402,Right
158,-246,966,7,-273,1538,Right
147,-258,971,7,-273,1493,Right
168,-287,989,57,-191,1312,Right
168,-285,972,57,-191,1312,Right
150,-275,1001,40,-208,1402,Right
150,-278,1002,40,-208,1357,Right
63,-192,990,-25,-517,1674,Right
78,-197,999,-8,-436,1629,Right
590,-489,749,-58,-126,0,Right
705,-483,752,-90,-224,0,Right
105,-242,984,7,-273,1583,Right
125,-249,975,7,-256,1538,Right
84,-216,999,-8,-371,1629,Right
89,-231,990,7,-305,1583,Right
249,-507,786,419,-28,-135,Right
242,-501,786,419,-44,-135,Right
246,-519,795,419,-12,-135,Right
255,-483,782,436,-44,-135,Right
270,-477,783,452,-12,-135,Right
245,-495,783,436,-44,-135,Right
269,-552,788,386,20,-181,Right
257,-555,795,403,52,-90,Right
275,-549,791,386,-12,-135,Right
246,-542,791,403,36,-181,Right
242,-533,798,403,20,-135,Right
252,-548,792,403,36,-135,Right
287,-428,828,502,-12,-135,Right
296,-420,839,502,4,-135,Right
276,-443,813,502,-12,-135,Right
293,-407,855,518,36,-135,Right
285,-393,870,518,36,-135,Right
293,-414,849,518,20,-135,Right
261,-474,788,469,20,-135,Right
255,-462,798,469,20,-135,Right
276,-477,776,452,4,-135,Right
257,-450,804,485,-12,-135,Right
272,-444,810,485,-28,-135,Right
254,-458,798,485,4,-135,Right
363,-113,968,222,4,0,Right
209,-621,771,419,-77,-45,Right
366,-116,972,222,4,0,Right
224,-626,764,403,-77,-45,Right
224,-624,762,419,-61,-90,Right
221,-624,767,419,-77,-90,Right
351,-120,954,222,4,0,Right
354,-128,954,205,-12,0,Right
356,-120,959,205,4,45,Right
357,-125,963,222,4,45,Right
365,-116,968,222,4,-45,Right
357,-122,954,222,4,45,Right
224,-584,815,370,-93,-90,Right
243,-582,806,386,-110,-181,Right
210,-591,821,370,-61,-90,Right
257,-572,788,353,-93,-135,Right
266,-563,783,370,-61,-181,Right
255,-573,794,353,-110,-135,Right
245,-603,779,419,-28,-90,Right
236,-597,788,403,-12,-45,Right
233,-612,764,403,-61,-135,Right
216,-593,816,403,-44,-181,Right
225,-596,798,403,-12,-90,Right
339,-230,920,106,-28,45,Right
350,-228,921,90,-12,181,Right
338,-228,920,123,-44,0,Right
347,-233,918,123,-12,135,Right
348,-233,927,139,4,181,Right
350,-231,921,106,-12,181,Right
344,-228,923,106,-44,0,Right
344,-224,927,106,-44,0,Right
342,-230,921,123,-44,45,Right
353,-228,918,123,-28,45,Right
348,-227,917,106,-44,45,Right
348,-227,923,106,-44,45,Right
390,-65,936,73,-12,90,Right
387,-62,936,90,-12,90,Right
356,-234,924,106,-28,45,Right
387,-62,941,90,-12,90,Right
383,-68,939,73,-28,90,Right
390,-68,936,73,-28,90,Right
350,-231,921,139,4,90,Right
354,-231,921,90,-28,135,Right
350,-231,920,90,-44,45,Right
360,-234,926,106,-28,181,Right
356,-231,921,106,-28,90,Right
312,-375,945,436,-12,-90,Right
312,-360,951,436,-28,-181,Right
314,-372,942,452,-12,-181,Right
317,-351,957,419,-28,-135,Right
354,-111,974,238,4,45,Right
315,-360,957,419,-28,-181,Right
281,-392,890,485,4,-181,Right
287,-384,896,485,-12,-181,Right
282,-395,882,518,20,-135,Right
308,-384,921,469,-12,-135,Right
314,-377,932,452,-12,-135,Right
299,-387,917,469,-44,-181,Right
374,-89,966,189,-12,0,Right
366,-92,971,205,4,45,Right
365,-93,968,189,-12,0,Right
357,-230,911,123,-44,45,Right
344,-230,920,123,-44,45,Right
365,-84,987,189,4,45,Right
356,-110,975,222,4,45,Right
357,-108,972,205,-12,45,Right
354,-111,972,222,-12,45,Right
356,-101,977,189,-12,45,Right
357,-96,975,222,-12,45,Right
197,-671,690,436,-44,-90,Right
206,-663,696,436,-44,-135,Right
179,-684,677,436,-44,-135,Right
207,-654,698,452,-28,-90,Right
203,-651,696,436,-28,-135,Right
197,-657,695,436,-44,-135,Right
144,-707,656,419,-28,-90,Right
152,-701,653,436,-28,-90,Right
140,-708,651,419,-28,-90,Right
164,-699,659,419,-44,-135,Right
174,-686,668,436,-44,-90,Right
156,-699,656,419,-44,-90,Right
351,-230,903,139,-12,45,Right
350,-224,905,139,-12,45,Right
357,-225,906,139,-12,45,Right
345,-221,909,139,-28,45,Right
336,-221,917,156,-28,45,Right
348,-222,911,139,-12,45,Right
204,-650,711,452,-28,-135,Right
198,-635,737,469,-28,-45,Right
197,-656,699,452,-28,-135,Right
210,-620,762,436,-61,-135,Right
209,-629,752,452,-44,-135,Right
134,-764,588,320,-44,45,Right
132,-765,588,337,-28,-45,Right
125,-773,588,337,-28,0,Right
137,-765,587,353,-12,-45,Right
119,-767,603,337,-12,-45,Right
140,-767,582,337,-28,0,Right
140,-788,573,271,-44,-45,Right
131,-788,567,304,-12,45,Right
146,-797,579,287,-44,0,Right
111,-783,573,320,-12,45,Right
108,-776,582,320,-28,45,Right
120,-785,566,304,-12,45,Right
147,-743,626,370,-44,-45,Right
156,-735,630,403,-28,-45,Right
140,-741,626,386,-44,-45,Right
153,-723,636,419,-28,-45,Right
146,-713,650,403,-28,-90,Right
162,-732,636,386,-44,-45,Right
119,-755,609,353,-28,-90,Right
125,-750,615,370,-28,0,Right
114,-759,600,353,4,45,Right
135,-744,623,386,-28,-90,Right
134,-746,615,386,-44,-90,Right
354,-174,912,205,20,90,Right
351,-171,912,205,20,90,Right
365,-177,911,205,20,0,Right
351,-164,911,222,20,45,Right
353,-159,921,222,36,0,Right
359,-167,917,205,20,90,Right
363,-185,917,172,-28,45,Right
366,-183,920,172,-28,0,Right
366,-188,917,172,-28,0,Right
377,-180,914,189,-12,0,Right
377,-182,911,205,20,45,Right
374,-180,920,172,-28,45,Right
351,-138,935,238,69,45,Right
354,-134,936,222,52,45,Right
348,-143,930,222,69,45,Right
353,-116,953,222,20,45,Right
353,-117,962,222,20,45,Right
354,-126,948,222,36,45,Right
360,-152,930,222,52,45,Right
363,-155,932,222,52,0,Right
360,-156,930,222,36,45,Right
359,-147,930,222,69,45,Right
362,-152,932,222,69,45,Right
348,-213,914,156,-44,45,Right
357,-212,911,156,-61,45,Right
350,-212,909,156,-44,45,Right
356,-207,912,156,-77,45,Right
371,-206,909,156,-77,45,Right
356,-206,914,156,-61,45,Right
347,-218,902,139,-44,45,Right
348,-222,900,156,-61,45,Right
342,-219,909,156,-44,45,Right
353,-219,903,156,-44,45,Right
350,-216,908,156,-44,45,Right
351,-219,902,156,-44,45,Right
368,-200,926,172,-28,45,Right
372,-194,924,172,-12,0,Right
365,-203,918,156,-44,0,Right
365,-194,923,156,-28,90,Right
362,-188,918,172,-28,0,Right
369,-194,924,172,-28,45,Right
380,-200,909,156,-44,45,Right
377,-201,911,172,-12,45,Right
378,-200,908,156,-61,45,Right
368,-200,918,172,-12,45,Right
374,-201,914,139,-44,0,Right
351,-60,951,90,-110,45,Right
357,-65,954,123,-110,90,Right
344,-62,950,123,-77,90,Right
377,-69,956,106,-93,135,Right
381,-74,956,123,-93,45,Right
371,-68,953,106,-93,135,Right
351,-68,933,123,-44,45,Right
348,-63,935,123,-44,45,Right
353,-72,936,123,-61,90,Right
335,-60,944,123,-44,90,Right
335,-60,948,123,-61,90,Right
338,-63,941,123,-61,135,Right
380,-77,969,123,-61,45,Right
323,-357,959,403,-44,-90,Right
383,-75,971,123,-61,45,Right
338,-342,974,386,-61,-135,Right
357,-335,971,386,-28,-90,Right
318,-350,969,403,-61,-90,Right
389,-74,950,106,-93,90,Right
387,-77,957,139,-77,135,Right
383,-75,950,106,-93,45,Right
386,-75,965,123,-77,0,Right
378,-78,972,123,-61,90,Right
387,-69,963,123,-93,0,Right
366,-263,959,139,-44,0,Right
372,-263,956,139,-44,0,Right
359,-263,963,139,-28,90,Right
359,-258,966,156,-61,45,Right
365,-260,972,156,-61,45,Right
377,-266,963,139,-44,0,Right
362,-249,947,106,-61,45,Right
351,-251,953,106,-61,45,Right
368,-251,939,106,-61,45,Right
356,-249,956,123,-44,45,Right
359,-255,956,123,-44,0,Right
351,-252,953,123,-61,45,Right
354,-71,990,139,-44,90,Right
359,-72,975,123,-61,45,Right
353,-75,999,139,-12,45,Right
356,-77,947,123,-61,45,Right
351,-74,941,106,-61,135,Right
357,-72,957,106,-61,45,Right
371,-81,990,189,4,90,Right
375,-84,998,172,4,90,Right
365,-266,975,189,-61,0,Right
363,-78,1001,156,20,45,Right
378,-81,998,156,20,135,Right
384,-57,947,73,-44,45,Right
386,-56,947,90,-44,90,Right
383,-59,945,90,-44,90,Right
380,-57,953,73,-44,90,Right
389,-56,954,73,-61,45,Right
384,-53,948,73,-61,90,Right
381,-62,944,73,-28,45,Right
383,-62,936,57,-44,90,Right
378,-65,942,90,-28,135,Right
392,-62,944,90,-28,90,Right
387,-59,945,73,-44,90,Right
383,-57,942,90,-28,90,Right
377,-65,951,106,-77,45,Right
375,-69,953,106,-77,90,Right
383,-59,953,90,-77,45,Right
375,-69,957,106,-61,90,Right
381,-72,971,106,-61,45,Right
374,-68,953,90,-61,45,Right
384,-54,951,90,-61,90,Right
389,-54,951,90,-61,90,Right
390,-59,959,90,-61,45,Right
384,-59,947,106,-77,45,Right
383,-59,948,90,-77,45,Right
357,-297,987,287,-77,0,Right
369,-296,986,287,-77,-45,Right
347,-306,989,304,-77,-90,Right
371,-290,977,254,-28,-45,Right
365,-291,980,254,-28,-45,Right
372,-291,974,271,-44,-45,Right
347,-330,966,353,-12,-135,Right
329,-327,975,353,4,-90,Right
357,-327,968,370,-28,-135,Right
327,-321,981,337,-44,-90,Right
338,-317,989,320,-61,-90,Right
329,-321,972,353,-12,-90,Right
378,-60,936,73,-44,90,Right
374,-62,942,90,-44,90,Right
383,-59,944,73,-44,135,Right
374,-59,942,90,-44,90,Right
378,-57,945,73,-44,90,Right
374,-59,941,73,-44,135,Right
356,-284,990,222,-28,-45,Right
354,-276,990,205,-44,0,Right
365,-287,981,238,-28,0,Right
387,-56,935,90,-44,90,Right
360,-267,984,189,-61,45,Right
390,-65,933,90,-12,90,Right
387,-68,933,90,-12,90,Right
393,-63,939,73,-12,135,Right
387,-62,936,90,-28,45,Right
386,-62,941,90,-12,0,Right
389,-66,932,73,-12,45,Right
380,-71,932,73,-12,135,Right
389,-68,932,90,4,90,Right
381,-69,936,90,4,90,Right
396,-65,939,73,-12,90,Right
395,-66,936,73,-12,90,Right
395,-68,932,73,4,90,Right
392,-60,935,90,-28,45,Right
392,-66,942,90,-12,90,Right
393,-62,935,73,-12,135,Right
392,-68,939,73,-28,90,Right
389,-63,936,73,-28,45,Right
392,-66,933,73,-44,45,Right
384,-66,933,90,-12,45,Right
389,-62,933,73,-12,45,Right
386,-63,935,90,-12,135,Right
392,-63,941,90,-28,45,Right
396,-62,936,90,-28,45,Right
383,-63,939,90,-12,90,Right
375,-66,942,73,-12,45,Right
381,-66,942,73,-28,90,Right
375,-68,939,90,4,90,Right
383,-66,935,90,4,90,Right
377,-68,941,90,-12,90,Right
380,-65,942,73,-28,135,Right
375,-65,939,73,-28,135,Right
387,-65,942,90,-28,90,Right
384,-66,935,90,-12,90,Right
383,-65,942,90,-12,90,Right
381,-68,939,90,-12,90,Right
384,-68,935,90,-12,45,Right
389,-63,942,90,-12,90,Right
387,-66,936,90,-12,90,Right
386,-63,941,90,-12,90,Right
380,-65,939,90,4,90,Right
381,-68,941,73,-12,135,Right
396,-66,933,90,4,90,Right
396,-69,930,90,20,135,Right
390,-71,932,73,4,90,Right
387,-60,933,73,-28,90,Right
392,-65,936,90,-12,90,Right
